codgeo,libgeo,code_epci,n_gares,n_equipements,n_carreaux,pop_insee,pct_habitat_gare_3,pct_equipements_gare_3
40276,Saint-Michel-Escalus,244000857,0,2,47,310,,
40277,Saint-Pandelon,244000675,0,4,82,666,0.0,0.0
40278,Saint-Paul-en-Born,244000543,0,4,85,918,,
40279,Saint-Paul-lès-Dax,244000675,0,81,367,13171,89.37,85.19
40280,Saint-Perdon,244000808,0,9,128,1548,0.0,0.0
40281,Saint-Pierre-du-Mont,244000808,0,61,213,8375,94.69,93.44
40282,Saint-Sever,200069649,0,38,344,4344,,
40283,Saint-Vincent-de-Paul,244000675,0,26,177,3144,0.0,0.0
40284,Saint-Vincent-de-Tyrosse,244000865,1,54,201,8144,99.95,100.0
40285,Saint-Yaguen,244000766,0,7,99,638,,
40286,Samadet,200069649,0,15,130,978,,
40287,Sanguinet,244000873,0,31,238,4353,0.0,0.0
40288,Sarbazan,200035541,0,8,87,901,,
40289,Sarraziet,200069649,0,2,33,194,,
40290,Sarron,200030435,0,2,15,84,,
40291,Saubion,244000865,0,7,80,1668,23.24,14.29
40292,Saubrigues,244000865,0,9,158,1650,0.24,0.0
40293,Saubusse,244000865,1,7,70,1042,100.0,100.0
40294,Saugnac-et-Cambran,244000675,0,7,123,1584,0.0,0.0
40295,Saugnacq-et-Muret,200069656,0,13,143,1033,0.0,0.0
40296,Seignosse,244000865,0,30,213,4820,0.0,0.0
40297,Le Sen,200069656,0,2,44,179,0.0,0.0
40298,Serres-Gaston,200069649,0,3,55,328,,
40299,Serreslous-et-Arribans,200069649,0,2,32,178,,
40300,Seyresse,244000675,0,6,24,984,0.0,0.0
40301,Siest,244000675,0,1,20,137,0.0,0.0
40303,Solférino,200069656,0,5,66,283,0.0,0.0
40304,Soorts-Hossegor,244000865,0,43,196,4268,0.0,0.0
40305,Sorbets,200069649,0,3,39,176,,
40306,Sorde-l'Abbaye,200069417,0,4,57,572,0.0,0.0
40307,Sore,200069656,0,14,151,1074,0.0,0.0
40308,Sort-en-Chalosse,200069631,0,2,122,834,,
40309,Souprosse,244000766,0,10,222,1068,,
40310,Soustons,244000865,0,49,479,8706,0.0,0.0
40311,Taller,244000857,0,4,80,700,,
40312,Tarnos,244000659,0,59,247,12004,26.84,13.56
40313,Tartas,244000766,0,34,187,2920,,
40314,Tercis-les-Bains,244000675,0,9,81,1150,0.0,0.0
40315,Téthieu,244000675,0,2,52,720,0.0,0.0
40316,Tilh,200069417,0,6,137,808,0.0,0.0
40317,Tosse,244000865,0,14,118,3378,0.0,0.0
40318,Toulouzette,200069631,0,1,53,276,,
40319,Trensacq,200069656,0,3,38,170,0.0,0.0
40320,Uchacq-et-Parentis,244000808,0,2,110,594,0.0,0.0
40321,Urgons,200069649,0,2,41,223,,
40322,Uza,244000857,0,1,34,160,,
40323,Vert,200069656,0,2,47,234,0.0,0.0
40324,Vicq-d'Auribat,200069631,0,2,25,247,,
40325,Vielle-Tursan,200030435,0,2,57,254,,
40326,Vielle-Saint-Girons,244000857,0,13,158,1519,,
40327,Vielle-Soubiran,200035541,0,1,52,200,,
40328,Vieux-Boucau-les-Bains,244000865,0,19,59,1687,0.0,0.0
40329,Le Vignau,244000824,0,2,66,403,,
40330,Villenave,244000766,0,5,75,333,,
40331,Villeneuve-de-Marsan,244000774,0,27,158,2331,,
40332,Ychoux,244000873,1,16,118,2143,98.41,100.0
40333,Ygos-Saint-Saturnin,244000691,1,14,173,1190,86.35,100.0
40334,Yzosse,244000675,0,5,31,291,15.46,60.0
41001,Ambloy,200072072,0,1,37,184,10.3,0.0
41002,Angé,200072064,0,3,72,736,0.0,0.0
41003,Areines,200072072,0,5,30,490,87.54,100.0
41004,Artins,200072072,0,4,41,249,0.0,0.0
41006,Autainville,200055481,0,4,33,384,0.0,0.0
41007,Authon,200072072,0,6,91,646,0.0,0.0
41008,Avaray,200055481,0,2,31,672,0.0,0.0
41009,Averdon,200030385,0,3,51,606,0.0,0.0
41010,Azé,200072072,0,9,93,909,12.93,11.11
41012,Baillou,244100293,0,1,59,165,,
41013,Bauzy,244100798,0,3,40,270,,
41014,Beauchêne,244100293,0,1,40,127,,
41016,Billy,200018406,0,6,126,970,0.0,0.0
41017,Binas,200070183,0,4,47,656,0.0,0.0
41018,Blois,200030385,1,278,469,43237,97.62,99.28
41019,Boisseau,200055481,0,1,13,113,0.0,0.0
41020,Bonneveau,200072072,0,1,66,446,0.0,0.0
41022,Bouffry,200040772,0,1,34,106,0.0,0.0
41024,Boursay,244100293,0,1,53,181,,
41025,Bracieux,244100798,0,14,36,1104,,
41026,Brévainville,200040772,0,1,21,115,0.0,0.0
41027,Briou,200055481,0,1,15,144,0.0,0.0
41028,Busloup,200040772,0,2,60,431,11.14,50.0
41029,Candé-sur-Beuvron,200030385,0,11,68,1315,66.92,63.64
41030,Cellé,200072072,0,2,46,228,0.0,0.0
41031,Cellettes,200030385,0,14,128,2444,0.0,0.0
41032,Chailles,200030385,0,20,95,2396,0.25,0.0
41034,Chambord,244100798,0,2,9,68,,
41035,Champigny-en-Beauce,200030385,0,6,33,579,0.0,0.0
41036,Chaon,200000800,0,5,36,446,0.0,0.0
41037,La Chapelle-Enchérie,200040772,0,1,18,192,0.0,0.0
41038,La Chapelle-Montmartin,200018406,0,5,39,358,13.55,20.0
41039,La Chapelle-Saint-Martin-en-Plaine,200055481,0,3,38,742,0.0,0.0
41040,La Chapelle-Vendômoise,200030385,0,11,39,580,0.0,0.0
41041,La Chapelle-Vicomtesse,200040772,0,2,39,161,0.0,0.0
41042,Châteauvieux,200072064,0,6,96,437,0.0,0.0
41043,Châtillon-sur-Cher,200072064,0,6,156,1516,10.02,0.0
41044,Châtres-sur-Cher,200018406,0,13,82,994,91.65,100.0
41045,Chaumont-sur-Loire,200030385,0,11,84,1056,83.51,100.0
41046,Chaumont-sur-Tharonne,200000800,0,8,89,1032,0.0,0.0
41047,La Chaussée-Saint-Victor,200030385,1,41,55,4014,100.0,100.0
41048,Chauvigny-du-Perche,200040772,0,3,60,238,0.0,0.0
41049,Chémery,200072064,0,12,127,861,0.0,0.0
41050,Cheverny,200030385,0,3,119,734,0.0,0.0
41051,Chissay-en-Touraine,200072064,1,8,67,1000,99.6,100.0
41052,Chitenay,200030385,0,8,77,902,0.0,0.0
41053,Choue,244100293,0,6,95,506,,
41054,Choussy,200072064,0,4,37,344,0.0,0.0
41055,Valloire-sur-Cisse,200030385,1,16,157,2399,87.1,87.5
41057,Conan,200055481,0,1,19,154,0.0,0.0
41058,Concriers,200055481,0,1,11,176,0.0,0.0
41059,Le Controis-en-Sologne,200072064,0,62,493,6358,0.0,0.0
41060,Cormenon,244100293,0,5,30,594,,
41061,Cormeray,200030385,0,8,71,1262,0.0,0.0
41062,Couddes,200072064,0,2,74,460,0.0,0.0
41063,Couffy,200072064,0,4,60,470,0.0,0.0
41065,Coulommiers-la-Tour,200072072,0,2,31,443,0.0,0.0
41066,Courbouzon,200055481,0,3,25,396,58.41,66.67
41067,Cour-Cheverny,200030385,0,20,199,2407,0.0,0.0
41068,Courmemin,244100798,0,4,72,428,,
41069,Cour-sur-Loire,200055481,0,3,18,274,0.0,0.0
41070,Vallée-de-Ronsard,200072072,0,4,82,438,0.0,0.0
41071,Crouy-sur-Cosson,244100798,0,3,71,498,,
41072,Crucheray,200072072,0,2,46,407,0.0,0.0
41073,Danzé,200072072,0,10,113,678,0.0,0.0
41074,Dhuizon,244100780,0,10,103,1194,,
41075,Droué,200040772,0,11,79,919,0.0,0.0
41077,Épiais,200055481,0,1,13,135,0.0,0.0
41078,Épuisay,200072072,0,7,80,786,0.0,0.0
41079,Les Essarts,200072072,0,1,14,76,0.0,0.0
41080,Faverolles-sur-Cher,200072064,0,10,107,1283,74.01,90.0
41081,Faye,200072072,0,1,23,206,0.0,0.0
41083,La Ferté-Beauharnais,244100780,0,7,24,474,,
41084,La Ferté-Imbault,244100806,1,10,73,914,96.61,100.0
41085,La Ferté-Saint-Cyr,244100798,0,8,101,1099,,
41086,Fontaines-en-Sologne,244100798,0,4,102,648,,
41087,Fontaine-les-Coteaux,200072072,0,1,56,290,0.0,0.0
41088,Fontaine-Raoul,200040772,0,2,39,206,0.0,0.0
41089,La Fontenelle,200040772,0,1,50,184,0.0,0.0
41090,Fortan,200072072,0,1,27,238,0.0,0.0
41091,Fossé,200030385,0,10,40,1082,0.0,0.0
41093,Françay,200030385,0,1,39,243,0.0,0.0
41094,Fresnes,200072064,0,8,102,1088,0.0,0.0
41095,Fréteval,200040772,1,7,84,1014,99.75,100.0
41096,Le Gault-du-Perche,244100293,0,3,79,278,,
41097,Gièvres,200018406,3,11,183,1919,87.94,100.0
41098,Gombergean,200072072,0,1,25,182,0.0,0.0
41099,Gy-en-Sologne,200072064,0,6,68,422,0.0,0.0
41100,Les Hayes,200072072,0,2,47,154,0.0,0.0
41101,Herbault,200030385,0,17,47,1155,0.0,0.0
41102,Houssay,200072072,0,4,38,314,0.0,0.0
41103,Huisseau-en-Beauce,200072072,0,1,33,416,34.78,0.0
41104,Huisseau-sur-Cosson,244100798,0,13,100,2126,,
41105,Josnes,200055481,0,9,48,892,0.0,0.0
41106,Lamotte-Beuvron,200000800,1,40,114,4093,99.76,100.0
41107,Lancé,200072072,0,2,73,434,0.46,0.0
41108,Lancôme,200030385,0,1,25,124,0.0,0.0
41109,Landes-le-Gaulois,200030385,0,8,66,724,0.0,0.0
41110,Langon-sur-Cher,200018406,0,9,88,774,8.01,22.22
41112,Lassay-sur-Croisne,200072064,0,1,39,234,0.0,0.0
41113,Lavardin,200072072,0,1,22,164,0.0,0.0
41114,Lestiou,200055481,0,3,5,174,0.0,0.0
41115,Lignières,200040772,0,2,54,378,13.77,0.0
41116,Lisle,200040772,0,2,14,118,87.29,100.0
41118,Loreux,200018406,1,1,44,227,89.87,100.0
41119,Lorges,200055481,0,1,17,261,0.0,0.0
41120,Lunay,200072072,0,10,137,1178,0.0,0.0
41121,La Madeleine-Villefrouin,200055481,0,1,5,14,0.0,0.0
41122,Maray,200018406,0,2,41,232,60.13,100.0
41123,Marchenoir,200055481,0,10,27,554,0.0,0.0
41124,Marcilly-en-Beauce,200072072,0,2,14,268,0.0,0.0
41125,Marcilly-en-Gault,244100806,0,5,82,713,0.0,0.0
41126,Mareuil-sur-Cher,200072064,0,8,145,1081,31.78,25.0
41127,La Marolle-en-Sologne,244100780,0,3,55,364,,
41128,Marolles,200030385,0,7,36,728,0.0,0.0
41129,Maslives,244100798,0,7,33,618,,
41130,Maves,200055481,0,8,51,690,0.0,0.0
41131,Mazangé,200072072,0,7,86,740,0.0,0.0
41132,Méhers,200072064,0,1,56,275,0.0,0.0
41134,Menars,200030385,1,6,18,631,100.0,100.0
41135,Mennetou-sur-Cher,200018406,1,10,62,736,97.96,100.0
41136,Mer,200055481,1,43,128,6046,98.75,100.0
41137,Mesland,200030385,0,3,84,548,0.55,0.0
41138,Meslay,200072072,0,4,14,242,87.01,100.0
41139,Meusnes,200072064,0,10,76,931,0.0,0.0
41140,Millançay,244100780,0,6,108,728,,
41141,Moisy,200040772,0,5,34,351,0.0,0.0
41142,Valencisse,200030385,0,13,186,2398,0.0,0.0
41143,Mondoubleau,244100293,0,25,34,944,,
41144,Monteaux,200030385,0,4,47,663,99.55,100.0
41145,Monthou-sur-Bièvre,200030385,0,5,52,676,0.0,0.0
41146,Monthou-sur-Cher,200072064,0,5,107,842,28.01,0.0
41147,Les Montils,200030385,0,13,77,1824,0.0,0.0
41148,Montlivault,244100798,0,10,41,1350,,
41149,Montoire-sur-le-Loir,200072072,0,42,144,3308,0.0,0.0
41150,Mont-près-Chambord,244100798,0,23,202,3388,,
41151,Montrichard Val de Cher,200072064,1,45,116,2952,82.5,82.22
41152,Montrieux-en-Sologne,244100780,0,7,89,600,,
41153,Montrouveau,200072072,0,1,48,146,0.0,0.0
41154,Morée,200040772,0,18,80,932,81.38,100.0
41155,Muides-sur-Loire,200055481,0,11,53,1310,0.0,0.0
41156,Mulsans,200055481,0,1,36,530,0.0,0.0
41157,Mur-de-Sologne,200018406,0,15,137,1465,0.0,0.0
41158,Naveil,200072072,0,11,100,2289,82.13,63.64
41159,Neung-sur-Beuvron,244100780,0,16,117,1173,,
41160,Neuvy,244100798,0,3,38,276,,
41161,Nouan-le-Fuzelier,200000800,1,17,149,2126,97.2,100.0
41163,Nourray,200072072,0,4,16,118,4.24,0.0
41164,Noyers-sur-Cher,200072064,1,25,150,2458,90.91,100.0
41166,Oisly,200072064,0,3,45,379,0.0,0.0
41167,Veuzain-sur-Loire,200030385,2,33,174,3392,93.35,100.0
41168,Orçay,244100806,0,3,23,212,0.0,0.0
41171,Oucques La Nouvelle,200055481,0,21,103,1578,0.0,0.0
41172,Ouzouer-le-Doyen,200040772,0,3,19,218,0.0,0.0
41173,Beauce la Romaine,200070183,0,32,202,3181,0.0,0.0
41174,Périgny,200072072,0,1,25,158,0.0,0.0
41175,Pezou,200040772,1,10,76,1008,97.12,100.0
41176,Pierrefitte-sur-Sauldre,244100806,0,10,84,731,0.0,0.0
41177,Le Plessis-Dorin,244100293,0,3,43,150,,
41178,Le Plessis-l'Échelle,200055481,0,1,7,57,0.0,0.0
41179,Le Poislay,200040772,0,2,42,136,0.0,0.0
41180,Pontlevoy,200072064,0,18,136,1532,0.0,0.0
41181,Pouillé,200072064,0,5,80,781,82.2,100.0
41182,Pray,200072072,0,5,32,296,0.0,0.0
41184,Prunay-Cassereau,200072072,0,5,103,588,0.0,0.0
41185,Pruniers-en-Sologne,200018406,1,23,198,2088,86.63,91.3
41186,Rahart,200072072,0,2,39,306,0.0,0.0
41187,Renay,200040772,0,1,21,158,12.03,0.0
41188,Rhodon,200055481,0,1,12,103,0.0,0.0
41189,Rilly-sur-Loire,200030385,0,3,35,377,100.0,100.0
41190,Rocé,200072072,0,1,18,198,0.0,0.0
41191,Roches,200055481,0,1,8,65,0.0,0.0
41192,Les Roches-l'Évêque,200072072,0,1,9,90,0.0,0.0
41193,Romilly,200040772,0,1,36,140,0.0,0.0
41194,Romorantin-Lanthenay,200018406,2,110,457,17202,99.23,99.09
41195,Rougeou,200072064,0,1,24,134,0.0,0.0
41196,Ruan-sur-Egvonne,200040772,0,1,15,58,0.0,0.0
41198,Saint-Aignan,200072064,0,34,129,2292,53.93,58.82
41199,Saint-Amand-Longpré,200072072,1,19,78,1140,93.07,94.74
41200,Sainte-Anne,200072072,0,2,27,447,0.0,0.0
41201,Saint-Arnoult,200072072,0,2,55,302,0.0,0.0
41203,Saint-Bohaire,200030385,0,2,36,476,0.0,0.0
41204,Saint-Claude-de-Diray,244100798,0,7,58,1762,,
41205,Saint-Cyr-du-Gault,200030385,0,3,37,168,0.0,0.0
41206,Saint-Denis-sur-Loire,200030385,0,6,42,940,100.0,100.0
41207,Saint-Dyé-sur-Loire,244100798,0,8,39,1072,,
41208,Saint-Étienne-des-Guérets,200030385,0,1,27,96,0.0,0.0
41209,Saint-Firmin-des-Prés,200072072,0,5,52,730,0.0,0.0
41211,Saint-Georges-sur-Cher,200072064,0,18,171,2523,82.42,100.0
41212,Saint-Gervais-la-Forêt,200030385,0,36,57,3062,11.42,2.78
41213,Saint-Gourgon,200072072,0,2,21,92,1.08,0.0
41214,Saint-Hilaire-la-Gravelle,200040772,0,6,71,632,0.0,0.0
41215,Saint-Jacques-des-Guérets,200072072,0,1,9,38,0.0,0.0
41216,Saint-Jean-Froidmentel,200040772,0,4,56,482,0.0,0.0
41217,Saint-Julien-de-Chédon,200072064,0,3,47,705,26.31,100.0
41218,Saint-Julien-sur-Cher,200018406,0,7,60,690,96.67,100.0
41219,Saint-Laurent-des-Bois,200070183,0,1,35,318,0.0,0.0
41220,Saint-Laurent-Nouan,244100798,0,28,181,4158,,
41221,Saint-Léonard-en-Beauce,200055481,0,6,57,614,0.0,0.0
41222,Saint-Loup,200018406,0,3,37,338,51.48,33.33
41223,Saint-Lubin-en-Vergonnois,200030385,0,7,52,750,0.0,0.0
41224,Saint-Marc-du-Cor,244100293,0,2,44,162,,
41225,Saint-Martin-des-Bois,200072072,0,3,120,552,0.0,0.0
41226,Saint-Ouen,200072072,0,28,99,2951,89.34,96.43
41228,Saint-Rimay,200072072,0,3,35,252,0.0,0.0
41229,Saint-Romain-sur-Cher,200072064,0,5,147,1286,32.34,20.0
41230,Saint-Sulpice-de-Pommeray,200030385,0,14,53,1960,0.0,0.0
41231,Saint-Viâtre,244100780,0,12,124,1124,,
41232,Salbris,244100806,1,43,183,4700,98.04,97.67
41233,Sambin,200030385,0,11,74,804,0.0,0.0
41234,Santenay,200030385,0,2,63,301,0.0,0.0
41235,Sargé-sur-Braye,244100293,0,7,153,952,,
41236,Sasnières,200072072,0,1,11,62,0.0,0.0
41237,Sassay,200072064,0,7,105,1058,0.0,0.0
41238,Savigny-sur-Braye,200072072,0,17,253,1799,0.0,0.0
41239,Seigy,200072064,0,6,71,730,26.8,0.0
41241,Selles-Saint-Denis,244100806,1,12,98,1244,97.35,100.0
41242,Selles-sur-Cher,200072064,1,38,181,3773,82.52,92.11
41243,Selommes,200072072,0,11,52,764,0.0,0.0
41245,Séris,200055481,0,4,21,393,0.0,0.0
41246,Seur,200030385,0,5,22,336,0.0,0.0
41247,Soings-en-Sologne,200072064,0,13,162,1474,0.0,0.0
41248,Couëtron-au-Perche,244100293,0,10,220,990,,
41249,Souesmes,244100806,0,8,93,1048,0.0,0.0
41250,Sougé,200072072,0,8,65,444,0.0,0.0
41251,Souvigny-en-Sologne,200000800,0,6,59,495,0.0,0.0
41252,Suèvres,200055481,1,11,101,1628,96.19,100.0
41253,Talcy,200055481,0,3,17,274,0.0,0.0
41254,Le Temple,244100293,0,1,29,160,,
41255,Ternay,200072072,0,3,57,335,0.0,0.0
41256,Theillay,244100806,1,16,123,1250,90.28,81.25
41258,Thésée,200072064,1,7,103,1046,97.95,100.0
41259,Thoré-la-Rochette,200072072,0,7,39,801,0.0,0.0
41260,Thoury,244100798,0,5,57,420,,
41261,Tourailles,200072072,0,1,12,136,0.0,0.0
41262,Tour-en-Sologne,244100798,0,6,103,956,,
41265,Troo,200072072,0,3,39,254,0.0,0.0
41266,Valaire,200030385,0,1,14,54,0.0,0.0
41267,Vallières-les-Grandes,200072064,0,10,126,857,0.0,0.0
41268,Veilleins,244100780,0,1,46,144,,
41269,Vendôme,200072072,1,118,216,14234,99.23,99.15
41271,Vernou-en-Sologne,244100780,0,7,68,520,,
41273,Vievy-le-Rayé,200055481,0,1,71,446,0.0,0.0
41274,Villavard,200072072,0,1,23,101,0.0,0.0
41275,La Ville-aux-Clercs,200072072,0,15,68,1082,0.0,0.0
41276,Villebarou,200030385,0,17,52,2574,60.94,58.82
41277,Villebout,200040772,0,1,24,117,0.0,0.0
41278,Villechauve,200072072,0,2,32,146,0.0,0.0
41279,Villedieu-le-Château,200072072,0,6,80,314,0.0,0.0
41280,Villefranche-sur-Cher,200018406,1,23,150,2410,99.0,95.65
41281,Villefrancœur,200030385,0,2,33,396,0.0,0.0
41282,Villeherviers,200018406,1,5,52,331,91.54,100.0
41283,Villemardy,200072072,0,1,21,274,0.0,0.0
41284,Villeneuve-Frouville,200055481,0,1,6,72,0.0,0.0
41285,Villeny,244100780,0,4,60,472,,
41286,Villeporcher,200072072,0,2,27,138,0.0,0.0
41287,Villerable,200072072,0,4,39,484,0.0,0.0
41288,Villerbon,200030385,0,6,35,708,15.31,50.0
41289,Villermain,200070183,0,1,45,368,0.0,0.0
41290,Villeromain,200072072,0,2,20,226,0.0,0.0
41291,Villetrun,200072072,0,4,19,318,0.0,0.0
41292,Villexanton,200055481,0,1,17,172,0.0,0.0
41293,Villiersfaux,200072072,0,1,19,244,0.0,0.0
41294,Villiers-sur-Loir,200072072,1,9,52,1091,84.69,88.89
41295,Vineuil,200030385,0,57,185,7718,1.26,0.0
41296,Vouzon,200000800,0,15,123,1362,0.15,0.0
41297,Yvoy-le-Marron,244100780,0,8,73,635,,
42001,Aboën,244200770,0,3,33,394,0.0,0.0
42002,Ailleux,200065886,0,3,29,150,0.0,0.0
42003,Ambierle,200035731,0,12,208,1889,0.0,0.0
42005,Andrézieux-Bouthéon,244200770,2,86,135,9163,100.0,100.0
42006,Apinac,200065886,0,4,52,396,0.0,0.0
42007,Arcinges,200035202,0,3,26,158,,
42008,Arcon,200035731,0,1,23,108,0.0,0.0
42009,Arthun,200065886,0,2,56,510,3.04,0.0
42010,Aveizieux,200065894,0,8,103,1646,0.0,0.0
42011,Balbigny,200065894,1,33,137,2606,98.62,100.0
42012,Bard,200065886,0,2,64,642,0.0,0.0
42013,Bellegarde-en-Forez,200065894,0,16,99,1860,0.91,0.0
42014,Belleroche,200035202,0,3,59,275,,
42015,Belmont-de-la-Loire,200035202,0,15,158,1293,,
42016,La Bénisson-Dieu,200035202,0,4,59,408,,
42017,Le Bessat,244200622,0,5,30,484,,
42018,Bessey,244200895,0,1,30,390,,
42019,Boën-sur-Lignon,200065886,1,37,73,2771,100.0,100.0
42020,Boisset-lès-Montrond,200065886,0,6,45,1189,0.0,0.0
42021,Boisset-Saint-Priest,200065886,0,9,122,1286,0.47,0.0
42022,Bonson,200065886,1,16,74,3768,100.0,100.0
42023,Bourg-Argental,244200622,0,27,104,2482,,
42025,Boyer,200035202,0,2,23,115,,
42026,Briennon,200035202,0,11,134,1657,,
42027,Bully,244200614,0,5,73,431,,
42028,Burdignes,244200622,0,4,58,324,,
42029,Bussières,200065894,0,10,121,1406,0.0,0.0
42030,Bussy-Albieux,200065886,0,8,78,478,0.0,0.0
42031,Caloire,244200770,0,2,21,246,41.46,0.0
42032,Cellieu,244200770,0,6,74,1506,0.0,0.0
42033,Le Cergne,200035202,0,7,63,619,,
42034,Cervières,200065886,0,2,15,78,0.0,0.0
42035,Cezay,200065886,0,3,36,191,0.0,0.0
42036,Chagnon,244200770,0,4,23,477,0.0,0.0
42037,Chalain-d'Uzore,200065886,0,7,42,626,0.0,0.0
42038,Chalain-le-Comtal,200065886,0,5,66,682,0.0,0.0
42039,Chalmazel-Jeansagnière,200065886,0,7,116,442,0.0,0.0
42040,La Chamba,200065886,0,1,13,36,0.0,0.0
42041,Chambéon,200065894,0,4,38,635,0.0,0.0
42042,Chambles,200065886,0,6,75,1059,0.0,0.0
42043,Chambœuf,244200770,0,14,75,1622,0.0,0.0
42044,Le Chambon-Feugerolles,244200770,1,73,184,11146,99.96,100.0
42045,La Chambonie,200065886,0,1,4,29,0.0,0.0
42046,Champdieu,200065886,0,13,97,1832,4.31,7.69
42047,Champoly,244200820,0,4,50,257,,
42048,Chandon,200035202,0,4,126,1320,,
42049,Changy,200035731,0,2,72,675,0.0,0.0
42050,La Chapelle-en-Lafaye,200065886,0,1,14,84,0.0,0.0
42051,La Chapelle-Villars,244200895,0,2,43,459,,
42052,Charlieu,200035202,0,43,69,3290,,
42053,Châteauneuf,244200770,0,8,80,1412,92.32,87.5
42054,Châtelneuf,200065886,0,5,28,278,0.0,0.0
42055,Châtelus,200066587,0,1,18,116,,
42056,Chavanay,244200895,0,24,140,2920,,
42058,Chazelles-sur-Lavieu,200065886,0,1,30,244,0.0,0.0
42059,Chazelles-sur-Lyon,200065894,0,42,174,5252,0.0,0.0
42060,Chenereilles,200065886,0,3,44,538,0.0,0.0
42061,Cherier,244200820,0,4,77,480,,
42062,Chevrières,200066587,0,9,94,1108,,
42063,Chirassimont,244200630,0,4,43,359,0.0,0.0
42064,Chuyer,244200895,0,3,94,739,,
42065,Civens,200065894,0,12,81,1202,53.54,41.67
42066,Cleppé,200065894,0,6,48,537,0.0,0.0
42067,Colombier,244200622,0,1,54,284,,
42068,Combre,200035731,0,2,27,370,0.0,0.0
42069,Commelle-Vernay,200035731,0,13,138,3048,17.5,38.46
42070,Cordelle,244200630,0,5,140,911,0.0,0.0
42071,Le Coteau,200035731,1,59,59,4316,100.0,100.0
42072,La Côte-en-Couzan,200065886,0,1,16,61,0.0,0.0
42073,Cottance,200065894,0,4,94,744,0.0,0.0
42074,Coutouvre,200035731,0,11,120,982,0.0,0.0
42075,Craintilleux,200065886,0,5,53,1320,0.0,0.0
42076,Cremeaux,244200820,0,10,127,862,,
42077,Croizet-sur-Gand,244200630,0,4,40,298,0.0,0.0
42078,Le Crozet,200035731,0,3,32,192,0.0,0.0
42079,Cuinzier,200035202,0,7,56,694,,
42081,Cuzieu,200065894,0,8,77,1480,0.27,12.5
42083,Dargoire,244200770,0,3,15,308,0.0,0.0
42084,Débats-Rivière-d'Orpra,200065886,0,3,15,156,0.0,0.0
42085,Doizieux,244200770,0,3,95,852,0.0,0.0
42086,Écoche,200035202,0,6,78,470,,
42087,Écotay-l'Olme,200065886,0,3,46,995,93.97,100.0
42088,Épercieux-Saint-Paul,200065894,0,11,51,654,4.59,18.18
42089,Essertines-en-Châtelneuf,200065886,0,4,77,658,0.0,0.0
42090,Essertines-en-Donzy,200065894,0,3,53,447,0.0,0.0
42091,Estivareilles,200065886,0,7,78,658,0.0,0.0
42092,L'Étrat,244200770,0,19,93,2280,87.59,100.0
42093,Farnay,244200770,0,5,46,1120,8.22,0.0
42094,Feurs,200065894,1,80,169,7522,99.4,98.75
42095,Firminy,244200770,1,135,144,15610,99.04,99.26
42096,Fontanès,244200770,0,7,47,602,0.0,0.0
42097,La Fouillouse,244200770,1,28,201,4640,100.0,100.0
42098,Fourneaux,244200630,0,9,61,530,0.0,0.0
42099,Fraisses,244200770,1,27,58,3142,100.0,100.0
42100,La Gimond,244200770,0,2,27,252,0.0,0.0
42101,Graix,244200622,0,1,32,118,,
42102,Grammond,200066587,0,7,72,873,,
42103,La Grand-Croix,244200770,0,29,68,3393,0.0,0.0
42104,La Gresle,200035202,0,9,116,770,,
42105,Grézieux-le-Fromental,200065886,0,1,16,236,0.0,0.0
42106,Grézolles,244200614,0,4,36,229,,
42107,Gumières,200065886,0,4,55,312,0.0,0.0
42108,L'Hôpital-le-Grand,200065886,0,4,53,1015,0.0,0.0
42109,L'Hôpital-sous-Rochefort,200065886,0,2,5,76,0.0,0.0
42110,L'Horme,244200770,0,31,67,3753,77.84,77.42
42112,Jarnosse,200035202,0,4,70,424,,
42113,Jas,200065894,0,2,33,212,0.0,0.0
42115,Jonzieux,244200622,0,13,80,1114,,
42116,Juré,244200820,0,8,38,222,,
42117,Lavieu,200065886,0,1,14,110,0.0,0.0
42118,Lay,244200630,0,6,49,544,8.28,0.0
42119,Leigneux,200065886,0,3,14,282,100.0,66.67
42120,Lentigny,200035731,0,10,120,1702,0.0,0.0
42121,Lérigneux,200065886,0,2,19,130,0.0,0.0
42122,Lézigneux,200065886,0,4,96,1558,2.63,0.0
42123,Lorette,244200770,0,34,48,3906,94.38,94.12
42124,Lupé,244200895,0,1,15,294,,
42125,Luré,244200614,0,1,33,126,,
42126,Luriecq,200065886,0,12,102,1228,0.0,0.0
42127,Mably,200035731,0,49,221,6458,29.17,38.78
42128,Machézal,244200630,0,4,49,367,0.0,0.0
42129,Maclas,244200895,0,22,76,1658,,
42130,Magneux-Haute-Rive,200065886,0,8,23,555,0.0,0.0
42131,Maizilly,200035202,0,3,39,263,,
42132,Malleval,244200895,0,4,49,510,,
42133,Marcenod,244200770,0,4,50,600,0.0,0.0
42134,Marcilly-le-Châtel,200065886,0,7,97,1429,0.0,0.0
42135,Marclopt,200065894,0,4,39,521,17.66,25.0
42136,Marcoux,200065886,0,5,79,750,22.41,0.0
42137,Margerie-Chantagret,200065886,0,7,56,794,0.0,0.0
42138,Maringes,200066587,0,3,60,615,,
42139,Marlhes,244200622,0,16,138,1156,,
42140,Marols,200065886,0,3,46,435,0.0,0.0
42141,Mars,200035202,0,6,97,504,,
