CODGEO,revenu_median_2017
21619,20460.0
21620,24010.0
21621,22200.0
21622,22480.0
21623,23700.0
21624,22880.0
21627,20080.0
21629,18960.0
21630,22040.0
21632,23570.0
21633,22830.0
21634,20680.0
21635,21200.0
21636,20060.0
21637,19050.0
21638,22590.0
21639,21400.0
21640,21100.0
21641,21480.0
21642,17600.0
21643,22520.0
21644,22700.0
21645,19790.0
21646,20890.0
21647,20010.0
21648,22020.0
21650,23520.0
21651,22840.0
21652,21830.0
21655,17490.0
21656,23220.0
21657,28000.0
21659,21220.0
21661,24550.0
21663,18830.0
21665,20390.0
21667,23900.0
21670,19550.0
21673,20990.0
21674,18920.0
21676,21050.0
21677,19440.0
21678,20420.0
21679,19880.0
21680,19720.0
21682,22440.0
21683,18120.0
21684,23990.0
21685,19930.0
21686,25170.0
21687,21530.0
21688,26800.0
21689,25450.0
21691,25080.0
21692,25420.0
21698,24530.0
21699,21440.0
21701,22240.0
21702,24600.0
21706,21720.0
21707,18180.0
21708,22610.0
21709,21600.0
21710,18890.0
21711,20530.0
21712,25110.0
21713,20160.0
21714,27340.0
21715,18460.0
21716,25620.0
21717,17950.0
22001,19360.0
22002,21310.0
22003,20530.0
22004,19930.0
22005,18410.0
22006,17950.0
22008,21730.0
22009,18010.0
22011,19740.0
22012,20660.0
22013,19190.0
22014,19760.0
22015,21000.0
22016,23470.0
22018,19890.0
22019,21170.0
22020,20220.0
22021,19640.0
22023,16690.0
22024,16790.0
22025,17730.0
22026,19550.0
22027,18890.0
22028,19920.0
22029,18100.0
22030,19970.0
22031,17170.0
22032,20230.0
22033,19530.0
22034,19930.0
22035,20640.0
22036,20810.0
22037,16100.0
22038,18780.0
22039,18360.0
22040,20690.0
22041,18460.0
22042,19860.0
22043,17420.0
22044,22330.0
22045,21150.0
22046,19270.0
22047,18890.0
22048,20110.0
22049,20270.0
22050,21070.0
22052,18870.0
22053,18650.0
22054,22890.0
22055,23400.0
22056,19300.0
22057,18640.0
22059,20470.0
22060,20370.0
22061,18490.0
22062,20320.0
22063,19560.0
22064,19300.0
22065,20010.0
22067,21110.0
22068,18450.0
22069,19500.0
22070,16850.0
22071,19020.0
22072,18260.0
22073,19320.0
22074,20470.0
22075,19110.0
22076,20020.0
22077,20240.0
22078,19440.0
22079,20510.0
22081,21980.0
22082,21360.0
22083,18810.0
22084,19940.0
22085,22640.0
22086,20870.0
22087,17410.0
22088,16820.0
22090,20730.0
22091,18980.0
22092,15950.0
22093,21210.0
22094,24640.0
22095,18990.0
22096,18010.0
22097,19920.0
22098,21510.0
22099,19950.0
22100,19820.0
22101,19960.0
22103,23030.0
22104,17940.0
22105,19450.0
22106,21840.0
22107,18890.0
22108,21260.0
22109,21670.0
22110,18630.0
22111,20480.0
22112,20990.0
22113,21240.0
22114,19080.0
22115,17770.0
22116,19930.0
22117,21380.0
22118,22020.0
22119,19400.0
22121,20110.0
22122,19080.0
22124,16130.0
22126,19930.0
22127,20770.0
22128,17720.0
22131,17710.0
22132,15500.0
22133,20340.0
22134,24520.0
22135,19390.0
22136,20140.0
22137,18390.0
22138,15030.0
22140,21110.0
22141,18270.0
22143,20890.0
22144,21760.0
22145,18880.0
22146,17200.0
22147,19740.0
22148,18320.0
22149,19540.0
22150,20150.0
22152,20460.0
22153,19660.0
22154,21300.0
22155,20510.0
22156,18960.0
22157,20070.0
22158,19720.0
22160,22370.0
22161,21360.0
22162,21120.0
22163,18390.0
22164,20160.0
22165,20760.0
22166,22030.0
22168,23820.0
22169,18900.0
22170,20350.0
22171,21220.0
22172,19630.0
22173,22140.0
22174,20710.0
22175,20250.0
22176,20990.0
22177,19990.0
22178,20120.0
22179,20930.0
22180,21400.0
22181,20330.0
22182,21590.0
22183,19930.0
22184,19340.0
22185,20040.0
22186,24280.0
22187,23210.0
22188,20780.0
22189,18940.0
22190,20590.0
22193,20660.0
22194,21360.0
22195,20150.0
22196,19900.0
22197,21550.0
22198,23330.0
22199,18950.0
22200,19450.0
22201,22250.0
22202,18350.0
22203,19660.0
22204,18870.0
22205,19580.0
22206,20570.0
22207,19520.0
22208,18680.0
22209,20980.0
22210,22450.0
22211,21440.0
22212,18630.0
22213,22480.0
22214,20970.0
22215,20480.0
22216,18240.0
22217,17390.0
22218,19840.0
22219,19180.0
22220,20780.0
22221,18970.0
22222,20670.0
22223,20100.0
22224,22320.0
22225,20550.0
22226,20050.0
22227,19120.0
22228,18590.0
22229,18730.0
22231,17840.0
22232,21460.0
22233,20110.0
22234,19100.0
22235,19240.0
22236,20330.0
22237,21090.0
22238,18210.0
22239,19930.0
22240,18910.0
22241,19320.0
22242,20380.0
22243,18690.0
22244,18190.0
22245,19230.0
22246,21370.0
22247,18660.0
22248,19030.0
22249,18610.0
22250,17200.0
22251,23130.0
22253,21000.0
22254,19380.0
22255,19240.0
22256,19560.0
22257,19670.0
22258,20820.0
22259,21620.0
22260,20900.0
22261,19970.0
22262,20190.0
22263,19060.0
22264,19750.0
22265,20920.0
22266,18600.0
22267,18810.0
22268,20000.0
22269,17000.0
22271,20330.0
22272,21570.0
22273,20780.0
22274,21840.0
22275,20150.0
22276,21490.0
22277,20600.0
22278,19180.0
22279,19890.0
22280,20830.0
22281,20790.0
22282,23190.0
22283,18960.0
22284,19610.0
22285,17910.0
22286,21200.0
22287,21230.0
22288,18600.0
22289,19320.0
22291,19590.0
22293,18870.0
22294,17200.0
22295,18990.0
22296,20930.0
22299,20420.0
22300,19660.0
22302,23080.0
22304,19780.0
22305,20310.0
22306,21550.0
22307,21190.0
22308,19650.0
22309,19660.0
22310,19240.0
22311,21070.0
22312,19930.0
22313,19290.0
22314,19320.0
22315,21290.0
22316,16360.0
22317,18810.0
22318,19730.0
22319,22290.0
22320,16490.0
22321,19100.0
22322,19150.0
22323,19490.0
22324,23850.0
22325,23110.0
22326,19320.0
22327,21450.0
22328,18600.0
22330,19490.0
22331,17880.0
22332,21580.0
22333,18590.0
22334,19410.0
22335,18060.0
22337,18590.0
22338,18890.0
22339,21350.0
22340,19790.0
22341,21160.0
22342,17980.0
22343,24010.0
22344,19610.0
22345,20740.0
22346,20680.0
22347,20460.0
22348,19140.0
22349,20970.0
22350,20260.0
22351,21090.0
22352,20620.0
22353,23000.0
22354,19960.0
22356,22360.0
22358,19440.0
22359,17120.0
22360,21450.0
22361,20130.0
22362,18590.0
22363,23660.0
22364,21390.0
22365,16860.0
22366,20000.0
22368,22010.0
22369,20500.0
22370,19100.0
22371,20520.0
22372,21050.0
22375,20870.0
22376,20310.0
22377,22490.0
22378,18430.0
22379,22730.0
22380,19970.0
22381,21470.0
22383,18190.0
22384,19860.0
22385,21030.0
22386,19580.0
22387,19320.0
22388,20020.0
22389,21090.0
22390,19590.0
22391,19110.0
23001,18730.0
23002,20740.0
23003,20050.0
23004,19620.0
23005,16450.0
23006,19120.0
23007,17810.0
23008,17310.0
23010,16630.0
23011,21430.0
23012,16880.0
23013,18520.0
23014,17830.0
23015,19590.0
23016,17420.0
23017,18330.0
23018,19240.0
23020,19740.0
23021,18250.0
23022,18120.0
23024,19560.0
23025,19090.0
23026,16350.0
23027,16470.0
23029,18750.0
23030,16390.0
23031,17450.0
23032,18950.0
23033,20260.0
23035,19590.0
23036,19760.0
23038,18400.0
23039,20120.0
23040,18190.0
23041,18520.0
23042,17490.0
23043,20020.0
23045,18020.0
23047,19580.0
23048,17160.0
23049,19180.0
23050,17420.0
23052,21640.0
23053,17940.0
23054,17270.0
23056,17430.0
23057,18800.0
23058,19180.0
23059,18930.0
23060,16730.0
23061,18120.0
23062,17900.0
23063,18810.0
23064,18800.0
23065,17490.0
23066,16170.0
23067,19550.0
23068,18350.0
23069,17480.0
23070,16550.0
23071,17460.0
23072,19090.0
23073,18050.0
23074,19240.0
23075,19260.0
23076,19010.0
23077,15820.0
23078,19220.0
23079,18500.0
23081,18160.0
23082,20850.0
23083,18360.0
23084,16870.0
23086,20160.0
23087,17540.0
23088,19900.0
23089,17670.0
23090,17070.0
23091,17670.0
23092,22100.0
23093,19310.0
23095,18800.0
23096,19590.0
23097,18200.0
23099,18790.0
23100,18770.0
23101,20590.0
23102,15900.0
23103,16840.0
23104,17510.0
23105,16560.0
23106,18960.0
23107,19890.0
23108,15110.0
23109,16300.0
23111,18080.0
23112,18410.0
23113,17180.0
23114,18380.0
23115,15720.0
23116,17680.0
23117,19930.0
23118,17180.0
23120,15980.0
23123,18140.0
23124,18100.0
23125,17830.0
23126,19850.0
23127,15810.0
23128,21480.0
23130,17920.0
23131,17240.0
23132,18280.0
23133,19080.0
23134,16410.0
23136,17040.0
23137,17590.0
23138,16620.0
23139,17120.0
23140,19710.0
23141,19740.0
23142,19120.0
23143,19700.0
23144,17340.0
23145,16950.0
23146,18450.0
23148,18310.0
23149,19430.0
23150,19360.0
23151,16950.0
23154,19810.0
23155,20140.0
23158,19410.0
23159,16970.0
23160,16920.0
23162,17490.0
23164,17280.0
23165,19700.0
23166,18740.0
23167,16360.0
23168,19670.0
23169,21480.0
23170,21240.0
23171,15620.0
23172,16100.0
23173,20030.0
23174,17620.0
23175,24120.0
23176,18590.0
23177,19840.0
23178,14170.0
23179,18270.0
23180,19390.0
23181,16430.0
23182,18260.0
23184,17250.0
23185,17130.0
23186,24810.0
23187,17010.0
23188,20280.0
23189,17880.0
23190,15680.0
23191,18480.0
23192,19180.0
23193,22530.0
23194,19370.0
23195,22040.0
23196,17890.0
23197,16930.0
23198,16370.0
23199,18220.0
23200,18970.0
23201,21460.0
23202,18430.0
23203,19010.0
23204,17790.0
23205,15250.0
23206,21270.0
23207,18780.0
23208,20680.0
23209,19240.0
23210,20980.0
23211,20550.0
23212,15090.0
23213,15250.0
23214,19940.0
23215,18650.0
23216,17350.0
23217,17650.0
23218,15520.0
23219,18690.0
23220,17430.0
23221,16640.0
23222,19660.0
23223,16070.0
23225,16170.0
23226,18880.0
23227,17400.0
23228,18940.0
23229,17630.0
23230,17800.0
23232,17430.0
23233,19620.0
23234,15240.0
23235,19740.0
23236,20090.0
23238,18670.0
23239,18010.0
23240,18950.0
23241,18930.0
23242,20310.0
23243,16540.0
23244,19290.0
23245,21910.0
23246,18630.0
23247,20620.0
23248,20380.0
23249,15780.0
23250,17540.0
23251,18600.0
23252,16750.0
23253,17320.0
23254,15920.0
23255,18190.0
23257,18480.0
23258,18710.0
23259,21300.0
23260,16540.0
23261,16840.0
23262,17620.0
23263,19670.0
23266,16810.0
24001,18700.0
24002,21150.0
24004,19430.0
24005,21020.0
24006,18630.0
24007,20790.0
24008,19050.0
24009,19870.0
24010,21350.0
24011,21380.0
24012,19090.0
24014,18450.0
24015,18910.0
24016,19100.0
24018,20420.0
24019,19220.0
24020,19990.0
24021,18210.0
24022,19190.0
24023,22650.0
24025,16360.0
24026,21260.0
24027,20270.0
24028,19720.0
24029,17400.0
24030,19400.0
24031,17960.0
24032,18000.0
24034,20680.0
24035,18120.0
24036,18820.0
24037,18250.0
24038,19180.0
24039,15260.0
24040,19910.0
24042,20100.0
24043,17400.0
24045,18770.0
24046,18370.0
24048,19700.0
24050,18270.0
24051,18100.0
24052,16480.0
24053,21270.0
24054,18640.0
24055,19550.0
24056,19450.0
24058,17140.0
24059,18910.0
24061,20190.0
24062,14230.0
24063,19580.0
24064,20370.0
24066,19650.0
24067,18840.0
24068,18940.0
24069,20200.0
24070,17490.0
24071,17560.0
24073,19250.0
24074,20460.0
24075,18200.0
24076,21050.0
24077,19870.0
24079,20830.0
24080,19020.0
24081,19320.0
24082,21170.0
24083,19530.0
24084,17210.0
24085,18410.0
24086,18430.0
24087,19260.0
24088,19860.0
24089,19110.0
24090,18460.0
24091,19560.0
24094,20610.0
24095,18360.0
24096,20000.0
24097,18690.0
24098,24320.0
24100,17330.0
24101,18370.0
24102,21710.0
24104,20250.0
24105,21830.0
24106,17330.0
24107,19480.0
24108,22200.0
24115,21180.0
24116,18060.0
24117,20590.0
24119,19860.0
24120,20250.0
24122,17810.0
24123,15540.0
24124,19280.0
24126,21950.0
24127,20080.0
24128,17420.0
24129,17870.0
24130,19660.0
24132,21730.0
24133,18580.0
24134,19530.0
24135,23480.0
24136,18230.0
24137,19980.0
24138,19940.0
24139,22140.0
24140,20320.0
24141,18420.0
24142,19990.0
24143,19510.0
24145,20840.0
24146,19840.0
24147,19410.0
24148,20820.0
24150,19340.0
24151,14650.0
24152,18960.0
24153,21400.0
24154,19120.0
24155,19900.0
24156,19210.0
24157,19470.0
24158,19300.0
24159,18790.0
24160,21410.0
24161,17240.0
24162,21970.0
24163,15130.0
24164,18660.0
24165,18300.0
24167,18730.0
24168,17660.0
24170,19800.0
24171,21250.0
24172,18700.0
24174,18080.0
24175,22290.0
24177,19620.0
24179,22260.0
24180,17850.0
24181,20660.0
24182,19440.0
24183,16700.0
24184,17220.0
24186,18460.0
24188,18610.0
24189,19370.0
24190,18260.0
24191,18030.0
24193,21280.0
24194,19690.0
24196,19940.0
24197,22190.0
24198,19670.0
24199,18580.0
24200,17950.0
24202,19770.0
24205,19570.0
24206,18670.0
24207,19300.0
24208,18170.0
24209,16100.0
24210,18860.0
24211,19460.0
24212,19650.0
24213,20520.0
24214,17840.0
24215,17640.0
24216,19810.0
24217,19330.0
24218,18040.0
24220,17390.0
24221,17340.0
24222,20050.0
24223,20000.0
24224,20690.0
24225,19950.0
24226,18420.0
24227,18650.0
24228,20960.0
24229,19070.0
24230,17770.0
24233,19140.0
24234,19050.0
24236,20510.0
24237,22000.0
24238,16510.0
24240,19690.0
24241,18540.0
24242,22700.0
24243,18540.0
24244,21340.0
24245,16220.0
24246,21010.0
24247,17420.0
24248,18780.0
24249,18700.0
24251,19760.0
24252,20420.0
24253,19110.0
24254,20310.0
24255,19660.0
24256,20710.0
24257,18330.0
24259,20420.0
24260,19950.0
24261,18250.0
24262,21440.0
24263,17550.0
24264,19390.0
24266,20040.0
24267,20610.0
24268,18170.0
24269,17990.0
24271,19050.0
24272,20560.0
24273,19030.0
24274,23090.0
24276,18780.0
24277,18250.0
24280,17390.0
24281,21240.0
24282,21730.0
24284,20850.0
24285,17890.0
24286,20400.0
24287,19820.0
24288,22010.0
24289,19200.0
24290,16510.0
24291,18750.0
24292,18920.0
24293,19610.0
24294,18800.0
24295,20540.0
24296,20080.0
24297,17830.0
24299,18060.0
24300,18240.0
24301,19920.0
24302,19710.0
24303,17250.0
24304,19770.0
24305,19050.0
24306,16820.0
24307,17870.0
24308,19750.0
24309,18780.0
24311,19240.0
24312,21610.0
24314,19660.0
24316,17340.0
24317,18800.0
24318,19070.0
24319,19810.0
24320,17240.0
24321,19520.0
24322,19030.0
24323,18600.0
24324,20400.0
24325,20090.0
24326,16700.0
24327,25840.0
24328,18940.0
24329,18450.0
24330,18120.0
24331,20090.0
24334,21340.0
24335,19100.0
24336,19940.0
24337,17120.0
24338,18720.0
24339,20330.0
24340,20570.0
24341,20590.0
24345,21320.0
24346,18830.0
24347,15080.0
24348,16950.0
24349,19560.0
24350,20420.0
24351,19850.0
24352,18670.0
24353,18820.0
24354,17630.0
24355,21880.0
24356,18630.0
24357,20020.0
24359,18360.0
24360,18140.0
24361,20560.0
24362,19610.0
24364,19210.0
24365,17290.0
24366,20960.0
24367,16370.0
24370,18410.0
24371,19400.0
24372,19810.0
24373,19110.0
24374,20470.0
24375,19750.0
24376,18730.0
24377,21460.0
24379,19350.0
24380,18900.0
24381,17150.0
24382,18480.0
24383,15120.0
24385,19530.0
24386,16970.0
24388,19750.0
24389,16750.0
24390,19280.0
24391,18340.0
24392,20030.0
24394,22710.0
24395,18150.0
24396,17970.0
24397,17160.0
24398,19250.0
24401,18810.0
24404,18430.0
24405,19310.0
24407,20620.0
24408,21880.0
24409,19880.0
24410,19140.0
24411,21220.0
24412,19690.0
24413,19680.0
24414,18250.0
24415,19010.0
24416,21360.0
24417,19100.0
24418,19310.0
24419,20850.0
24420,18950.0
24421,20300.0
24422,21870.0
24423,20210.0
24424,19530.0
24425,19740.0
24426,20450.0
24427,21610.0
24428,17230.0
24429,20090.0
24431,17760.0
24432,19250.0
24433,19570.0
24434,16640.0
24436,19640.0
24437,20880.0
24438,18190.0
24441,21950.0
24442,19510.0
24443,17530.0
24444,17730.0
24445,18560.0
24448,20400.0
24449,20590.0
24450,19950.0
24451,19400.0
24452,17440.0
24453,17810.0
24454,18390.0
24455,18610.0
24456,23460.0
24457,19150.0
24458,20800.0
24459,19360.0
24460,19480.0
24461,18630.0
24462,20140.0
24463,19670.0
24464,18330.0
24465,17140.0
24466,19260.0
24468,20150.0
24470,20980.0
24471,20290.0
24472,21710.0
24473,18560.0
24474,19000.0
24476,20920.0
24477,20300.0
24478,21030.0
24479,18040.0
24480,22880.0
24481,17410.0
24482,18780.0
24483,19600.0
24484,20150.0
24485,18120.0
24486,19120.0
24487,18830.0
24488,16480.0
24489,17910.0
24490,19480.0
24491,19280.0
24494,19350.0
24495,17110.0
24496,21420.0
24498,18670.0
24499,22020.0
24500,17890.0
24501,18960.0
24504,18790.0
24505,19660.0
24507,19880.0
24508,21040.0
24509,17790.0
24510,20200.0
24511,19630.0
24512,22720.0
24513,21560.0
24514,18500.0
24515,19820.0
24516,19550.0
24518,19220.0
24519,18220.0
24520,19660.0
24521,20790.0
24522,18350.0
24523,19410.0
24524,19040.0
24525,19190.0
24526,18380.0
24527,20040.0
24528,17630.0
24529,18980.0
24530,19830.0
24531,17790.0
24532,18740.0
24534,18920.0
24535,19090.0
24536,18430.0
24537,20220.0
24538,18060.0
24540,20990.0
24543,19060.0
24544,19650.0
24545,17240.0
24547,17650.0
24548,17620.0
24549,19000.0
24550,18540.0
24551,18340.0
24552,18280.0
24553,19090.0
24554,18290.0
24555,18340.0
24557,21610.0
24558,18970.0
24559,18360.0
24560,18230.0
24561,21690.0
24562,21040.0
24563,20700.0
24564,18920.0
24565,17740.0
24566,20930.0
24567,21170.0
24568,18150.0
24569,17240.0
24571,18150.0
24572,17660.0
24573,18720.0
24574,19010.0
24575,19650.0
24576,18510.0
24577,19960.0
24580,19780.0
24581,18450.0
24582,20060.0
24584,18050.0
24585,17910.0
24586,20120.0
24587,20880.0
25001,20840.0
25002,23370.0
25003,17990.0
25004,27520.0
25008,21270.0
25009,19070.0
25011,22510.0
25012,32740.0
25013,24630.0
25014,22180.0
25015,22790.0
25016,19860.0
25018,21900.0
25019,21200.0
25020,21200.0
25021,20400.0
25022,23270.0
25024,24680.0
25025,22370.0
25026,20930.0
25027,24420.0
25029,19290.0
25030,22850.0
25031,17320.0
25032,20960.0
25033,23430.0
25035,25390.0
25036,23930.0
25038,22010.0
25039,22180.0
25040,23420.0
25041,26060.0
25042,27660.0
25043,23760.0
25047,19930.0
25048,21300.0
25049,34790.0
25050,31310.0
25051,22070.0
25054,23150.0
25055,22920.0
25056,19110.0
25057,16480.0
25058,21710.0
25059,21860.0
25060,23880.0
25061,24430.0
25062,30970.0
25063,24400.0
25067,22900.0
25070,20920.0
25071,24440.0
25073,23740.0
25074,28860.0
25075,27460.0
25078,22400.0
25079,23600.0
25082,21620.0
25083,18950.0
25084,22560.0
25085,25650.0
25086,24040.0
25087,19030.0
25091,28060.0
25094,20790.0
25095,21240.0
25096,27290.0
25097,25330.0
25098,24780.0
25099,25300.0
25100,25680.0
25101,23030.0
25103,23940.0
25105,21290.0
25107,20610.0
25108,28120.0
25109,22470.0
25110,27580.0
25111,23390.0
25112,22190.0
25113,18930.0
25114,22650.0
25115,23090.0
25116,21350.0
25119,22560.0
25120,21730.0
25121,23400.0
25122,24880.0
25124,28150.0
25125,21540.0
25126,22170.0
25127,28620.0
25129,18310.0
25131,21920.0
25132,22780.0
25133,27640.0
25136,24280.0
25138,22070.0
25139,26260.0
25140,20800.0
25141,22490.0
25142,26630.0
25143,20550.0
25145,21250.0
25147,23900.0
25148,35030.0
25149,22980.0
25150,20970.0
25151,24120.0
25152,24160.0
25153,25850.0
25154,20630.0
25155,21830.0
25156,17920.0
25157,28360.0
25159,19830.0
25160,29890.0
25162,22080.0
25164,21490.0
25170,22620.0
25172,20760.0
25173,21520.0
25174,23330.0
25176,24330.0
25177,17960.0
25178,18870.0
25180,20300.0
25181,22310.0
25184,18860.0
25186,22950.0
25187,22260.0
25188,26100.0
25189,20230.0
25190,23880.0
25191,23000.0
25192,24200.0
25193,25610.0
25194,21180.0
25195,23030.0
25196,23910.0
25197,20390.0
25198,23660.0
25199,19870.0
25200,24330.0
25201,27220.0
25202,22790.0
25203,21780.0
25204,26970.0
25207,24750.0
25208,22630.0
25209,19290.0
25210,25580.0
25212,23740.0
25213,27990.0
25214,22630.0
25216,21870.0
25217,21970.0
25218,22350.0
25219,23220.0
25220,22250.0
25222,22240.0
25223,18110.0
25224,23680.0
25225,21260.0
25226,21710.0
25227,25070.0
25228,21300.0
25229,21100.0
25230,21350.0
25231,26990.0
25232,19360.0
25233,20950.0
25234,31010.0
25235,23340.0
25236,20480.0
25237,20620.0
25238,32050.0
25239,22010.0
25240,29560.0
25241,20000.0
25242,22820.0
25243,23580.0
25245,26700.0
25246,18990.0
25248,26310.0
25250,22310.0
25251,23590.0
25252,36730.0
25253,21450.0
25254,27600.0
25255,31150.0
25256,28490.0
25257,22790.0
25258,22880.0
25259,24350.0
25262,27870.0
25263,32040.0
25265,24660.0
25266,21010.0
25267,23770.0
25268,18720.0
25270,21280.0
25271,27760.0
25273,22940.0
25274,22880.0
25275,23530.0
25276,20870.0
25278,22020.0
25279,20170.0
25280,34050.0
25281,21240.0
25282,23220.0
25284,17900.0
25285,31110.0
25286,29960.0
25287,23860.0
25288,26800.0
25293,30620.0
25295,30790.0
25296,29000.0
25297,23970.0
25298,21450.0
25300,24000.0
25301,26300.0
25303,25510.0
25304,20150.0
25305,22900.0
25306,22110.0
25307,36180.0
25308,31120.0
25309,27480.0
25311,20000.0
25313,19990.0
25314,26790.0
25315,19010.0
25316,23940.0
25317,20100.0
25318,35110.0
25320,30580.0
25321,32250.0
25322,24300.0
25323,19470.0
25324,19510.0
25325,21620.0
25326,22260.0
25328,25070.0
25330,23580.0
25331,20140.0
25332,22510.0
25333,21280.0
25334,21670.0
25335,21610.0
25336,19970.0
25339,20580.0
25340,23350.0
25341,21660.0
25343,23780.0
25345,22640.0
25346,21170.0
25347,28190.0
25348,33170.0
25349,25480.0
25350,21640.0
25351,25190.0
25354,18960.0
25356,25520.0
25357,26190.0
25359,19670.0
25360,20280.0
25361,32650.0
25362,28580.0
25364,23490.0
25365,20250.0
25366,25720.0
25367,19410.0
25368,21820.0
25369,19750.0
25370,22970.0
25371,24990.0
25372,18930.0
25374,20790.0
25375,22720.0
25376,22430.0
25377,23140.0
25378,22730.0
25380,34670.0
25381,25260.0
25382,22410.0
25383,24070.0
25385,20500.0
25386,21600.0
25387,25310.0
25388,18030.0
25389,24190.0
25390,26380.0
25391,23610.0
25392,30110.0
25393,22360.0
25394,22800.0
25395,29240.0
25397,22910.0
25398,31720.0
25400,21060.0
25403,32590.0
25405,35490.0
25406,23520.0
25410,23190.0
25411,27710.0
25413,27230.0
25414,22660.0
25415,22440.0
25416,21140.0
25417,21870.0
25418,23410.0
25420,21480.0
25422,26210.0
25424,21420.0
25425,36400.0
25426,21400.0
25427,22760.0
25428,23530.0
25429,20590.0
25431,22470.0
25432,25760.0
25434,21690.0
25435,22050.0
25437,21330.0
25438,23380.0
25439,20970.0
25440,22850.0
25442,30350.0
25444,26160.0
25445,22380.0
25446,22460.0
25447,22780.0
25448,23980.0
25449,23060.0
25451,28640.0
25452,24790.0
25453,21260.0
25454,26430.0
25455,22770.0
25456,24460.0
25457,21940.0
25458,23920.0
25459,28100.0
25460,22490.0
25461,20570.0
25462,22870.0
25463,20340.0
25464,25820.0
25465,21580.0
25466,23680.0
25467,25480.0
25468,21980.0
25469,22060.0
25470,20110.0
25471,20960.0
25473,22530.0
25474,21190.0
25475,21130.0
25476,19800.0
25477,23330.0
25478,21200.0
25479,19070.0
25481,24670.0
25482,23000.0
25485,22640.0
25486,29410.0
25488,21140.0
25489,19340.0
25490,20550.0
25491,20290.0
25493,23970.0
25494,30360.0
25495,21440.0
25496,15960.0
25497,22770.0
25499,20530.0
25502,21040.0
25503,19460.0
25505,19910.0
25508,21550.0
25510,23570.0
25511,21890.0
25512,26800.0
25514,31330.0
25515,27920.0
25516,19000.0
25517,24850.0
25518,21740.0
25519,21160.0
25520,20070.0
25521,22060.0
25522,26770.0
25523,24380.0
25524,22020.0
25525,32040.0
25526,20150.0
25527,21290.0
25529,20100.0
25532,22830.0
25534,30630.0
25535,22530.0
25536,21790.0
25537,22530.0
25538,19800.0
25539,22050.0
25540,23500.0
25541,21770.0
25542,24710.0
25544,20500.0
25545,20290.0
25547,16710.0
25548,20770.0
25549,24990.0
25550,21140.0
25551,26730.0
25552,19850.0
25553,18420.0
25554,20520.0
25555,23230.0
25557,29740.0
25558,23420.0
25559,27460.0
25560,24390.0
25561,22280.0
25562,26770.0
25563,21170.0
25564,22620.0
25565,32130.0
25566,22180.0
25567,21260.0
25569,22810.0
25571,27110.0
25572,20420.0
25574,17820.0
25575,23430.0
25578,21560.0
25579,23340.0
25580,18530.0
25582,24180.0
25583,22200.0
25584,23040.0
25586,23470.0
25588,25290.0
25591,20860.0
25592,29340.0
25594,22690.0
25597,18490.0
25598,21610.0
25599,22270.0
25600,32160.0
25601,21590.0
25602,20330.0
25604,20490.0
25605,21580.0
25608,22190.0
25609,28390.0
25611,25200.0
25612,22200.0
25614,21210.0
25615,23050.0
25616,23480.0
25617,22220.0
25618,21480.0
25619,26480.0
25620,24580.0
25621,21120.0
25622,22960.0
25623,20080.0
25624,20260.0
25626,21160.0
25627,21950.0
25628,22750.0
25629,21690.0
25631,22580.0
25632,22230.0
25633,20690.0
25634,27020.0
25635,22490.0
26001,21100.0
26002,20940.0
26004,22330.0
26005,23970.0
26006,22530.0
26007,23400.0
26008,20450.0
26009,20070.0
26010,21260.0
26011,20310.0
26014,22210.0
26016,18650.0
26019,19010.0
26020,20550.0
26021,21450.0
26023,20320.0
26024,25040.0
26025,15740.0
26027,16270.0
26028,22520.0
26031,21370.0
26032,24300.0
26033,20530.0
26034,21090.0
26035,18490.0
26036,13700.0
26037,23700.0
26038,22410.0
26039,21580.0
26041,22210.0
26042,23370.0
26043,18980.0
26045,20870.0
26049,22180.0
26052,21630.0
26054,21020.0
26055,16630.0
26056,17990.0
26057,19320.0
26058,20260.0
26059,20010.0
26060,15480.0
26061,21800.0
26063,19440.0
26064,22580.0
26065,22720.0
26068,21960.0
26069,18900.0
26070,19590.0
26071,24080.0
26072,21870.0
26073,22620.0
26074,19730.0
26077,23140.0
26078,20440.0
26079,22440.0
26081,22450.0
26082,16020.0
26083,19520.0
26084,22430.0
26085,20920.0
26086,19810.0
26087,20880.0
26088,22640.0
26092,21090.0
26093,25400.0
26094,19840.0
26095,20130.0
26096,20950.0
26097,22150.0
26098,18380.0
26099,20290.0
26100,21700.0
26101,18060.0
26102,21700.0
26103,18190.0
26106,19910.0
26107,20630.0
26108,18950.0
26110,23420.0
26112,18990.0
26113,19500.0
26114,19940.0
26115,21920.0
26116,19630.0
26118,20670.0
26119,20980.0
26121,23330.0
26122,19510.0
26124,22310.0
26125,22790.0
26127,16190.0
26129,21740.0
26131,20350.0
26133,19590.0
26135,18500.0
26137,18260.0
26138,24650.0
26139,24940.0
26140,22250.0
26141,17060.0
26143,18340.0
26144,21950.0
26145,23630.0
26146,22930.0
26148,21170.0
26149,22710.0
26154,14620.0
26155,19820.0
26156,22910.0
26157,20900.0
26159,19830.0
26160,19160.0
26162,20420.0
26165,20400.0
26166,19580.0
26167,17440.0
26168,17680.0
26169,23590.0
26170,25250.0
26171,21260.0
26172,19640.0
26173,22300.0
26174,21250.0
26175,17840.0
26176,22440.0
26177,21550.0
26178,19020.0
