codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
200040764,,21980,19.1,3.7,11010,41240,51.1,9278,20221,14133.8,69.6,55.2,3.4,11,25.6,17.7,4.9,1.5,0.9,2.5,-17.8
200040772,,22000,11.7,2.6,13340,35080,46.1,4155,9029,6327.9,65.9,55.9,2.5,7.5,34.4,8.2,4.6,2,0.6,2,-13.1
200040798,,23710,14.6,3.7,11250,41270,59.7,4142,8531,6111.5,73.1,60.2,5.3,7.6,25.4,17.4,2.2,1,0.4,0.8,-18.1
200040814,,22520,13,2.8,12750,35220,47.7,3942,8602,6027.6,69.7,61.3,2.3,6.1,30.3,9.7,4.1,1.6,0.6,1.9,-13.8
200040830,,21670,15.7,3,12080,35920,46.9,4143,8473,6113.2,57.5,47,3.4,7.1,41.3,11,4.1,1.4,0.7,2,-13.9
200040889,,21540,18.1,3.2,11480,37010,42.8,3756,7782,5583.9,54.7,43.7,2.9,8.1,42.2,11.8,4.4,1.5,0.7,2.2,-13.1
200040905,,20430,18,2.8,11600,32400,39.1,13776,28472,20344,58.6,50.2,2.8,5.6,39.5,7,6.8,2,1.3,3.5,-11.9
200040947,,23240,10.8,2.8,13560,37370,51.7,42403,101742,68662.6,73.6,65.5,2.2,5.9,27.5,8.7,5,2.1,0.8,2.1,-14.8
200040954,,23210,10.4,2.7,13710,37510,52.3,21351,53071,35392.1,75.2,67,2.2,6,27.1,7.9,4.6,2.1,0.7,1.8,-14.8
200041010,,25140,7.1,2.6,15230,39440,60.2,15674,37032,25114.2,76.3,68.7,2.5,5.1,26.6,9.2,3.4,1.7,0.5,1.2,-15.5
200041051,,20630,19.5,3.2,11080,35380,41.4,3897,7597,5585.4,52.3,41,2.9,8.4,45.6,10.7,5.1,1.3,1,2.8,-13.7
200041150,,20660,18.6,3,11350,34020,42.8,9711,19757,14241.3,57.8,49.3,2.8,5.7,41,8,5.8,1.8,1.1,2.9,-12.6
200041168,,20710,20.8,3.4,10470,35400,42.2,7130,13889,10220.6,51.1,40.8,3,7.3,45.1,11.7,5.4,1.4,1,3,-13.3
200041283,,27260,7.9,3.1,14960,45890,65.5,7759,17538,12182.6,87.4,82.3,2.1,3,22,6.5,2,0.8,0.3,0.9,-17.9
200041317,,24130,10.9,2.9,13510,39610,56.7,56681,120976,85236.4,74.9,68.2,2.2,4.5,30,6.6,4.9,1.6,1,2.3,-16.4
200041325,,26440,6.5,2.7,15700,42340,63.9,15256,36346,24730.5,81.9,76.3,2.3,3.3,25.6,6.5,2.4,1.2,0.3,0.9,-16.4
200041333,,20790,14.6,2.6,12450,32750,40.5,16852,35760,25344.4,63,54,2.5,6.5,35,8.7,5.8,1.9,1.1,2.8,-12.5
200041366,,24600,8.3,2.8,14540,40460,57.2,15680,35083,24292.8,71.9,64,2.6,5.3,31.2,9.5,3.7,1.6,0.7,1.4,-16.3
200041416,,21010,14,2.6,12570,32850,40.6,3224,6732,4803.6,62.9,53.5,2.2,7.2,36.3,7.9,5.2,1.8,0.9,2.5,-12.3
200041440,,21130,20,3.2,10970,34620,42.9,3891,7640,5605.9,53.5,42.4,3.1,8,44.2,10.8,4.6,1.3,0.8,2.5,-13.1
200041465,,20890,15.4,2.8,12160,33550,41.6,5842,11611,8471.6,57.6,48.4,2.8,6.4,40.8,9,4.9,1.5,0.9,2.5,-12.3
200041499,,22960,8.5,2.4,14490,34500,50.8,13281,32408,21613.4,78.6,69.7,3.2,5.7,24.4,5.8,4.9,2.3,0.7,1.9,-13.7
200041515,,22880,12.5,2.8,12960,36760,52.6,16866,38223,26301.3,71.7,65.1,2.5,4.1,30.2,7.2,5.3,2.1,0.9,2.3,-14.4
200041523,,21100,16.2,3,12060,35680,42.2,30649,64762,46009.1,64.9,50.5,2.8,11.6,35.1,8.3,5.8,1.8,1,3,-14.1
200041556,,19880,20.1,2.9,11050,31500,37.1,3261,6250,4630.9,51.4,42.5,2.7,6.2,46.3,7.1,6.1,1.6,0.9,3.6,-10.9
200041572,,21570,15.6,3,11700,34800,44,5286,10928,7851.1,60.4,51.2,2.8,6.4,39,9.4,4.6,1.4,0.8,2.4,-13.4
200041614,,22190,10.8,2.5,13560,34500,48.5,13988,32571,22226.8,69.1,60.9,3.1,5.1,31.9,7.1,5.2,2.1,0.8,2.3,-13.3
200041622,,20380,19.6,3,11260,33270,38.4,3823,8624,5955,66.9,55.5,2.6,8.8,29.8,8.2,7.2,2.5,1.3,3.4,-12.1
200041630,,20430,22.1,3.3,10580,34550,43.6,55169,115387,81766.2,65.4,57.5,2.7,5.2,32.6,6.7,9,2.4,2,4.6,-13.7
200041689,,20980,15.7,2.8,12100,34220,41.9,24346,51305,36501.8,61.2,48.6,2.9,9.7,37.8,8.5,5.9,1.8,1.1,3,-13.4
200041721,,20410,16.9,2.7,11960,32300,41.1,7808,16743,11827.7,61.6,54.3,2.8,4.5,38,6.4,6.1,2,1.1,3,-12.1
200041762,,22210,13.3,2.8,12730,35630,49.3,30775,63843,45595.8,62.7,54.5,3.2,5,38,7.3,6,1.8,1.2,3,-14
200041788,,18270,30.6,4,9080,35860,29.8,39248,81960,58547,67.1,58.3,3.4,5.4,27,4.5,13.4,2.5,1.9,9,-12
200041853,,23280,9.9,2.5,13940,35370,51.6,2745,6493,4391.4,75.2,66.9,2.4,5.9,28.4,5.9,4.2,2.3,0.6,1.3,-13.7
200041861,,22390,10.9,2.6,13440,34680,48.9,4680,10949,7454.4,72,64.1,2.5,5.4,29.9,6.9,4.6,2.2,0.7,1.7,-13.4
200041879,,22220,11.8,2.6,13270,33950,49.6,5855,12997,9019.1,68.5,61.1,2.1,5.3,33.4,5.9,5.1,2.1,0.8,2.2,-12.9
200041887,,24110,6.2,2.4,15350,37220,56.4,6006,14438,9710.8,77.1,69.8,2.5,4.8,26,8.1,3.7,2,0.5,1.2,-14.9
200041960,,26660,7.4,3,15100,45750,63.1,39721,99069,66007,81.5,72.9,2.2,6.4,23.9,9.6,3.3,1.5,0.5,1.3,-18.3
200041994,,22870,9.9,2.5,13890,35290,52.1,12887,29850,20385.8,72.9,66.4,2.2,4.3,29.8,6.2,5.1,2.1,0.8,2.2,-14
200042000,,21390,13.6,2.7,12750,34540,44.6,6576,14479,10088,68.3,60.8,2.6,4.9,31.8,7.6,5.5,2.1,1,2.4,-13.2
200042174,,23000,12.7,2.9,12900,37820,51.2,97388,201227,143564.2,65.4,57.6,2.8,5,36.2,8,5.4,1.7,1.1,2.6,-15
200042182,,21030,14.5,2.7,12320,32840,41.2,7373,15515,11044.6,61.4,50.8,2.2,8.4,36.7,9.1,5.1,1.9,0.9,2.3,-12.3
200042190,,19530,23,3,10810,32960,40.4,63580,153189,102624.9,70.6,63.6,3,4,26.6,5.6,9.9,3.2,1.9,4.8,-12.7
200042372,,22730,13.2,2.8,12960,36130,48.8,4592,10160,7075.9,70.1,59.8,2.8,7.5,30.5,8.4,5,2,0.8,2.2,-14
200042414,,21880,13,2.7,12900,34210,46.4,4474,9576,6766.9,64.9,55.5,2.5,6.9,37.1,6.5,4.5,1.8,0.7,2,-13
200042463,,19650,21.2,3,10680,31530,38.2,2656,5303,3846.1,57.5,48.9,3.5,5.1,39.3,6.5,8.2,2,1.6,4.6,-11.5
200042497,,27220,5.5,2.8,16240,44850,65,15711,40578,26588,81.6,74.1,2.7,4.8,22.1,10.9,3.1,1.7,0.4,1,-17.7
200042604,,23520,10,2.9,13830,40450,52.7,22866,45781,33260.9,57.7,48.1,2.3,7.3,42.7,11.6,3.8,1.2,0.8,1.8,-15.8
200042620,,21990,11.9,2.7,13330,35890,48.5,2747,6819,4498.3,73.5,61.4,2.3,9.8,24,10.3,5.9,3,0.9,2,-13.7
200042646,,19680,22.1,3.1,10570,32710,37.4,9779,18665,13784.2,52.6,43,3.4,6.2,42.6,8.5,8.5,1.9,1.8,4.8,-12.2
200042653,,20810,18.8,3.1,11260,34680,42.1,8318,17943,12632.8,61.8,50.9,3.6,7.3,36.4,8.7,6,1.9,1.2,2.9,-12.9
200042703,,21670,13.9,2.8,12600,35300,47,5280,11141,7903.5,64.8,53.2,2.2,9.4,33.9,9.7,5.4,1.9,1,2.5,-13.8
200042729,,21500,13,2.6,12950,33300,43.9,10236,21644,15340.5,65.2,56.5,2.2,6.5,35.5,6.6,5.6,1.9,1,2.7,-12.9
200042901,,22720,15,3.1,12340,38240,51.8,18268,42313,28820.9,70.7,63.4,3,4.3,29.9,8.8,5.6,2.3,1.1,2.2,-15
200042935,,21710,17.7,3.2,11620,36790,48.7,25799,60502,41101.8,71.7,64.9,3.5,3.3,28,8.8,5.8,2.5,1.1,2.2,-14.3
200042943,,21790,19.6,3.7,10940,40660,46.2,2844,5213,3931.7,57.5,44.8,2.2,10.5,43,11.1,4.7,0.8,0.8,3.1,-16.3
200042992,,22670,10.3,2.6,13680,35790,52.6,2416,5496,3792.7,67.7,58.8,2.3,6.6,34.3,8.2,3.6,1.7,0.5,1.4,-13.8
200043016,,20410,19.5,3,11060,33560,40.5,6556,13262,9610.1,56.3,45.5,2.4,8.4,41.3,8.4,6.5,1.7,1.3,3.5,-12.5
200043065,,23070,11.2,2.8,13370,38040,53.3,12637,27638,19291.4,68.7,61.2,3.3,4.2,34.1,7.7,4.6,1.8,0.8,2,-15.1
200043081,,22650,13.2,2.9,12900,37290,49.7,10971,23323,16498.5,65.5,57.5,2.6,5.4,36.7,6.8,5.2,1.7,1,2.5,-14.2
200043123,,23770,9.6,2.8,14000,39620,53.4,43475,92848,65590,61.5,52.3,3,6.2,39.1,11,3.9,1.5,0.7,1.7,-15.5
200043156,,22200,13.9,2.8,12720,35690,46.5,12794,29797,20242.4,73.1,63.4,2.5,7.2,26.9,8.3,6,2.4,1.1,2.5,-14.3
200043172,,22470,13,2.9,12840,37250,50.3,50704,105353,75081.7,66.9,58.9,2.6,5.4,34.3,8.5,5.2,1.7,1.1,2.4,-14.9
200043263,,20600,20,3.1,10980,34290,42.9,12425,28019,19310.4,67.4,56.5,2.5,8.4,29.8,8.3,7.9,2.4,1.5,4,-13.4
200043321,,22920,14.1,3.1,12410,38140,50.2,19760,47203,31957.3,73.7,64.6,2.3,6.8,27.2,8.9,5.3,1.9,0.9,2.5,-15.1
200043354,,21250,14.1,2.6,12570,33020,40.8,7106,15447,10804.8,64.8,55.1,2.4,7.3,32.9,8.8,5.7,2.1,1,2.6,-12.2
200043396,,18380,28,3.2,9980,31550,37.2,50992,117983,80189.6,62.8,55.6,3.2,4,30.3,6.7,11.9,3.4,2.5,6,-11.7
200043404,,17850,29.4,3.1,9820,30410,33.9,10601,23596,16267.6,59.6,52.5,3.1,4,31.8,7,13.1,3.4,2.8,6.9,-11.5
200043438,,25470,5,2.4,16530,40370,62.4,3799,9469,6322.5,75.4,64.4,2,9,26.1,11.6,2.7,1.6,0.3,0.8,-15.8
200043495,,20550,22.2,3.4,10440,35030,45.2,18388,39297,27558.4,66.3,58.6,3,4.7,32.3,6.5,9.1,2.7,2,4.4,-14.2
200043602,,21620,16.7,3.2,11630,36690,47,28369,56914,41267.9,53.2,44,3.6,5.6,45.1,10.4,5.6,1.5,1.2,2.9,-14.3
200043628,,24000,6.6,2.4,15400,36970,56.6,10846,25491,17320.6,75.7,68.4,2,5.3,29.2,6.2,3.9,1.8,0.6,1.5,-15
200043693,,23840,14.6,3.5,11860,41830,37.5,6403,14424,9962.5,46.5,39.4,2.3,4.8,23.7,36.1,3.3,1,0.7,1.6,-9.6
200043776,,18460,28.1,3.4,9080,30590,33.1,6962,12809,9641.4,45.5,36,3.3,6.2,48.1,8.8,8.8,1.5,1.9,5.4,-11.2
200043974,,22260,13.1,2.8,12800,35540,48,17383,38977,26951.5,71.3,63.3,3.2,4.8,30.2,6.8,5.6,2,1,2.6,-13.9
200043982,,21160,15.4,2.8,12230,34790,43.8,7286,15843,11142.4,63.5,54.6,3.2,5.7,35.1,8.5,5.9,1.9,1.1,2.9,-13
200043990,,23400,7.4,2.4,14850,35530,51.4,18403,45067,30010.9,80,72.6,2.8,4.6,22.7,6.4,4.7,2.4,0.7,1.6,-13.8
200044014,,19770,21.3,3.1,10640,32890,39.7,5706,10763,7985.7,55,44,2.7,8.3,41.8,8.4,7.2,1.7,1.4,4.1,-12.4
200044030,,20460,18.1,2.8,11860,32700,41.4,12511,28683,19689.9,64,55.1,2.6,6.3,34,7.8,6.9,2.5,1.2,3.2,-12.7
200044048,,22990,10.1,2.7,13800,36590,53.4,17375,42894,28675.2,76.8,68.8,2.4,5.6,26.8,6.2,4.8,2.2,0.7,1.9,-14.6
200044253,,20010,19.4,2.9,11170,32170,40.3,5424,11737,8237.4,61,52.3,2.5,6.2,35.6,7.9,7.4,2.3,1.4,3.7,-11.9
200044394,,20470,19,3,11220,34160,41,10200,22391,15639.2,66,56.8,3.4,5.8,31.8,8.3,7,2.2,1.3,3.5,-13.1
200044469,,20430,18.7,3,11150,33950,41.8,4930,10086,7257.3,58.3,46.8,3.6,7.9,38.6,9.6,6.7,1.7,1.4,3.6,-13.2
200044618,,20230,21,3.1,11110,34210,43.4,62371,144087,98185,69.4,62.3,3.1,4,29.3,5.3,9.3,2.9,1.9,4.5,-13.3
200046977,,23950,16.9,4,11500,45650,58.1,597348,1307612,905747.2,79.9,71.9,3.2,4.8,22.7,10.8,5.6,2,1.2,2.4,-19
200048551,,21470,11.6,2.4,13390,32390,42.3,11909,28065,19043.3,70,59.9,2.2,7.9,29.4,7.5,5.4,2.7,0.8,1.9,-12.3
200049187,,21610,16.9,3.2,11500,36380,47,12484,25152,18093.3,66.9,57.9,2.4,6.6,33.2,7.2,7.3,1.9,1.6,3.8,-14.6
200049211,,19760,23.2,3.3,10120,32920,38.2,10061,19834,14443.8,52.9,42.7,3.8,6.4,43.3,8,8.1,1.9,1.8,4.4,-12.3
200049484,,20050,20.6,3,10850,32660,39.4,5517,10783,7912.5,53.1,42,2.8,8.3,45.1,7.6,6.3,1.7,1.1,3.5,-12.1
200054781,,24980,18.3,5.1,10770,55420,63.6,2978820,6700703,4603123.2,87.5,78,3.3,6.2,18.9,13.4,4.3,1.5,0.9,1.9,-24.1
200054807,,23050,18.4,3.8,11000,42030,53.7,803895,1771340,1228209.2,74.2,64.9,3.2,6.1,26.9,10.1,6.5,2,1.4,3.1,-17.7
200055481,,22840,10.8,2.7,13530,36620,52.1,8602,19748,13527.5,71.4,63.3,2.7,5.4,30.3,7.3,4.9,2.1,0.8,2,-13.9
200055655,,20260,23.8,3.5,10040,34860,52.5,123386,359316,225190.4,82,75.5,3.8,2.7,19.3,4.5,8.6,3.8,1.6,3.2,-14.4
200055887,,22670,10.2,2.5,13750,34590,49.2,16078,36052,24928.4,69.4,61.8,2.1,5.5,30.3,9.2,4.9,2.2,0.8,1.9,-13.8
200056232,,27650,11.3,3.7,13220,49260,70,129313,313309,209435.3,87,81.1,2.6,3.3,22.4,8.1,3.6,1.6,0.7,1.3,-21.1
200056380,,26140,12.7,3.8,12690,47710,66.8,73264,185112,122044.8,84.4,75.2,3.1,6.1,22.9,9.3,4,1.8,0.7,1.5,-20.6
200057859,,24930,13.3,3.3,12450,41460,64.7,81007,204677,134450.7,83.7,78.1,2.9,2.7,22.8,6.1,5.1,2.3,0.9,1.9,-17.7
200057958,,23990,14.8,3.3,12070,39520,62.2,86468,220249,144560.6,84.1,78.1,3.3,2.7,21.8,5.2,5.7,2.5,1,2.2,-16.8
200058360,,23670,7.9,2.5,14650,36280,55.9,8729,20957,14087.2,76.4,68.1,2.4,5.9,26.8,6.9,4.3,2.2,0.6,1.5,-14.4
200058477,,24910,14.1,3.5,12310,42690,64.7,69604,173389,114680.6,82.1,75.6,2.9,3.6,25.2,6.3,5,2.2,0.9,1.9,-18.6
200058485,,25910,12.8,3.5,12620,43800,67.1,113401,285788,188098.6,86.3,79.8,3.1,3.4,22.2,6,4.4,2,0.8,1.6,-18.9
200058519,,30830,9.5,4.4,14080,62090,72.9,140956,343769,229801.3,90.5,83.6,2.7,4.2,20.7,12,2.6,1.1,0.5,1,-25.8
200058782,,25750,12.6,3.5,12850,44330,66.6,91681,231838,152383.3,87.2,81.9,2.9,2.4,21.6,5.3,4.7,2.2,0.9,1.6,-18.8
200059228,,21910,19.3,3.4,10970,37070,56.7,131153,344312,222464.1,83.2,77.2,3.5,2.5,20.3,4.7,7.5,3.3,1.4,2.8,-15.7
200059392,,23340,10,2.7,13840,36680,52.3,23049,55326,37304.6,73.1,65.3,2.9,4.9,27.5,9.2,4.5,2.2,0.7,1.6,-14.3
200059400,,22070,13.5,2.7,12650,34640,47.3,12030,24540,17642.1,64.3,57.4,2.2,4.7,37.2,6.6,5.3,1.6,1,2.7,-13.4
200059889,,23990,15.6,3.6,11870,42760,61.3,164132,420534,274812.7,84.8,78.3,3.3,3.2,21.9,6.3,5.5,2.5,1,2,-18.5
200060010,,22230,7.8,2.3,14660,33170,45.2,49729,121612,81239.8,75.4,68,2.4,5,25,7.5,4.8,2.6,0.7,1.5,-12.7
200065563,,23610,10.8,2.9,13560,39870,55.4,14706,31209,22117.9,61.9,53.9,2.8,5.2,39.9,10.6,3.9,1.4,0.7,1.8,-16.3
200065589,,22980,8.3,2.4,14500,34380,54.5,7909,20065,13209.6,75.6,68.5,2.7,4.4,26.9,6.9,4.7,2.5,0.7,1.5,-14.1
200065597,,23010,14.6,3.3,12240,39890,53.8,119991,247537,176327.2,72.1,64.1,2.8,5.2,30,8.3,6,1.8,1.4,2.8,-16.4
200065647,,21500,17.9,3.2,11580,36790,48.9,59715,132175,91625,69.3,62.2,3.7,3.4,32.3,5.6,7,2.4,1.4,3.2,-14.2
200065787,,22130,13.3,2.8,12850,35610,48.1,14390,32054,22190.7,71.1,63.6,2.7,4.8,30.5,6,6.5,2.2,1.2,3.1,-14.1
200065886,,23300,10,2.7,13840,37540,50.6,48153,110277,75611.3,71.9,63.9,2.4,5.6,28.8,10,4.3,1.9,0.7,1.7,-15
200065894,,23150,9,2.6,14210,36730,50.2,28150,63670,43892.1,70.9,63.9,2.3,4.7,30.5,8.6,4.3,2,0.7,1.6,-14.3
200065928,,23180,11.3,2.9,13320,38590,51.5,48739,99991,71903.9,58.3,49.3,2.5,6.5,42.9,9.4,4.4,1.5,0.8,2.1,-15
200066009,,22030,20.1,3.9,10850,42760,51.3,116466,264403,181300.3,75.5,67.8,3.6,4.1,27.8,6.7,6.7,2.3,1.5,2.9,-16.7
200066017,,22260,11.6,2.7,13190,36060,49.2,8514,19829,13494,70.7,61.4,2.7,6.6,30.7,7.9,5.1,2.2,0.8,2.1,-14.4
200066025,,26030,6.4,2.7,15560,42050,63.6,13604,33071,22315.2,82,75.9,2.4,3.7,25.1,5.9,2.9,1.5,0.4,1,-15.9
200066033,,26500,6.8,2.9,15380,44680,61.8,9165,22262,15023.6,82,75.6,2.9,3.5,26,5.8,2.8,1.4,0.4,1,-16.6
200066041,,29410,7.1,3.5,15500,53900,66.6,20400,47356,32514.5,83.5,77.1,2.9,3.5,27.1,6.6,2.4,1,0.4,1,-19.6
200066058,,32250,10,4.9,13830,67100,68.9,34999,79177,54536.7,90.5,85.6,3.1,1.8,23.3,7.1,2.1,0.7,0.5,0.9,-23
200066108,,22380,11.4,2.6,13390,34540,49.3,7163,16016,11147.6,68.5,60.8,2.4,5.3,33.9,6.6,4.5,1.8,0.7,2,-13.5
200066116,,21810,15.6,2.8,12330,34240,46.4,2922,6449,4509.7,65.9,52.9,2.1,10.9,33,9.5,5.3,1.9,0.9,2.5,-13.7
200066124,,21780,15.2,3,12120,35880,45,32232,72711,50201.5,68.3,58.9,3.5,5.9,31,8.9,5.8,2.1,1.1,2.6,-14
200066132,,20710,19.6,3.1,11150,34620,41.3,4080,8637,6113,60.5,49.8,2.6,8.1,35.2,10.8,6.1,2,1.2,2.9,-12.6
200066140,,22900,10.7,2.7,13620,36530,51.5,2794,6281,4359.7,69.6,55.1,2,12.5,31.5,9.5,4,1.8,0.5,1.7,-14.6
200066157,,21400,15.7,2.8,12370,34020,45.7,9809,21628,15043.2,67.7,59.4,2.6,5.7,32.1,6.5,6.6,2.3,1.3,3,-12.9
200066165,,22240,11.3,2.6,13420,34850,48.6,3704,8731,5931.2,70,62.2,1.9,5.9,27.7,11.6,4.7,2,0.8,1.9,-14
200066173,,21860,15.1,3.2,11690,37140,36.5,3254,7724,5227.6,61.2,50.1,2.3,8.8,25.1,20.3,4.5,1.8,0.8,1.9,-11.1
200066223,,20140,21.9,3.2,10590,33390,39.1,4820,10090,7173.4,61.1,51,3.7,6.4,35,8.4,7.1,1.9,1.4,3.8,-11.6
200066231,,21130,16.7,2.9,11870,34770,44.7,17345,37459,26235,68,59.4,3.2,5.4,30,8,7.6,2.2,1.6,3.8,-13.6
200066280,,22290,12.8,2.7,12980,35320,51.3,12097,28319,19251.7,73.5,65.8,2.7,5,28.1,7,5.6,2.4,1,2.2,-14.2
200066322,,20180,20.4,3.1,11000,33700,40.9,17405,40494,27612.9,65,55.7,3.7,5.6,32.6,7.6,7.6,2.7,1.4,3.5,-12.8
200066330,,23630,9.5,2.6,14030,36890,54.7,11444,26055,17922,71.8,63.3,2.3,6.2,31.1,7.5,4.3,1.8,0.7,1.8,-14.7
200066348,,18920,26.8,3.4,9460,32450,37.3,7148,13835,10176.3,51.6,40.4,3.8,7.4,43.6,9.4,7.4,1.7,1.5,4.2,-12
200066355,,21640,18.1,3.2,11430,36810,46.8,60832,124906,89447.9,61.6,51.9,3.5,6.2,36.8,10.4,6.4,1.8,1.3,3.3,-15.2
200066363,,21260,16.8,3,11950,35310,47.2,3420,6394,4778.1,56.5,47.3,3.4,5.8,44.1,7.3,5.2,1.3,1.1,2.8,-13.1
200066371,,21740,14.8,2.9,12270,36140,46.9,21142,42412,30763.1,58.4,49,2.7,6.7,40.6,10.4,4.7,1.5,0.9,2.3,-14.1
200066389,,22280,11.6,2.6,13260,34620,47.9,33947,73827,51549.8,68.8,61.6,2,5.2,31.9,7.4,5.5,2.1,1,2.4,-13.6
200066405,,24850,6.1,2.5,15720,38640,59.8,16668,41629,27617.3,76.8,69.7,2.2,4.9,27.6,7.1,3.8,2,0.5,1.3,-15.3
200066413,,22200,13.2,2.8,12750,36040,50,23720,51782,36203.9,66.5,59,2.4,5.1,34.4,7.4,6,2,1.1,2.9,-14.3
200066462,,21830,13.9,2.8,12580,35050,48.4,16216,35786,24855.1,67,58.2,2.8,6,32.4,8.7,6.2,2.2,1.1,2.9,-14.3
200066512,,22570,10.7,2.5,13570,34420,49.1,12309,26925,18811.9,70,63.1,2.3,4.6,33.4,5.5,4.5,1.7,0.7,2.1,-13.4
200066520,,20570,18,2.9,11250,32570,39.6,5473,11178,8046.6,57.7,49.5,2.6,5.6,42.1,7.2,5,1.6,0.7,2.7,-12
200066553,,20470,19.4,2.9,11270,32880,40.6,3686,7379,5365.7,59.3,48.5,2.7,8.1,38.9,9.1,5.3,1.4,0.9,3,-12.6
200066561,,21090,15.6,2.8,12100,34110,39.8,5872,12521,8889.7,62.7,54,2.8,5.9,35.6,9.4,4.8,1.5,0.8,2.5,-12.5
200066587,,23360,8.7,2.5,14360,36300,49.8,14267,34087,22974.9,75.9,67.8,2.3,5.8,25.4,8.5,4.2,2.2,0.6,1.4,-14
200066603,,21190,15.3,2.8,12320,34300,44.9,3203,6340,4637.2,58.8,47.7,2.2,8.9,42.3,7.8,4.4,1.4,0.7,2.3,-13.3
200066637,,20630,18.5,3,11380,33680,41,5453,10682,7839.2,57.5,44.6,2.3,10.6,39.1,11.2,5.2,1.5,0.9,2.8,-13
200066645,,20770,19.3,3.1,10920,33500,43.9,2752,5073,3827.1,46.5,36.5,2.4,7.6,53.4,8.1,4.3,1.1,0.7,2.5,-12.3
200066652,,22790,11.5,2.7,13270,35190,50.5,17511,42848,28610.2,79.3,71.3,3.5,4.5,23,6.6,5.1,2.4,0.8,1.9,-14
200066660,,21290,14.6,2.8,12360,34040,42.3,10509,22121,15727,63.5,51.6,1.9,10,33.7,10.9,5,1.8,0.8,2.4,-13.1
200066678,,21200,15.1,2.7,12420,33900,41.1,9303,19616,13962.3,62.1,51.2,1.8,9.1,35.7,10.4,4.7,1.7,0.8,2.2,-12.9
200066710,,22990,8.9,2.4,14300,34820,49.9,9260,22887,15202.9,77.9,69.6,2.8,5.5,24.2,6.9,4.6,2.4,0.6,1.6,-13.6
200066728,,25300,5,2.3,16440,38260,63.5,10004,26307,17177.6,80.7,74.2,2.2,4.3,24.8,6.4,3.5,2,0.5,1,-15.4
200066744,,21480,14.6,2.8,12360,34130,46.3,14807,29486,21390.8,61.9,53,2.4,6.5,37.8,8.3,5.2,1.7,0.9,2.6,-13.2
200066751,,21020,16.8,2.9,11780,34310,42.8,5484,10678,7866.6,53.5,43.5,2.5,7.5,45.7,8.9,4.5,1.3,0.8,2.4,-12.6
200066769,,22230,14.1,2.9,12420,36200,47.2,5922,12070,8702.7,61.9,51.7,2.7,7.5,38.7,9,4,1.4,0.7,1.9,-13.6
200066777,,21980,12.4,2.6,13060,34000,45,18458,39905,28030.5,65.2,55.9,2.5,6.8,34.5,8.5,4.9,2,0.8,2.1,-13.1
200066785,,22130,10.5,2.5,13650,33740,46.1,16747,37038,25741.9,67.1,58.8,2.4,5.9,33.9,7.2,4.8,2.1,0.7,2,-13
200066793,,27940,8.3,3.9,14750,57370,63.4,94052,204470,142733.9,81,73,3.1,4.9,23,11.4,2.5,1,0.5,1,-17.9
200066801,,21960,12.2,2.6,13100,33900,46.3,11425,26043,17959.5,67.3,56.8,2.6,7.9,33.8,7.5,5,2.1,0.8,2.1,-13.6
200066819,,23020,12.5,2.9,12850,36630,49.8,12851,30313,20586.8,75.3,66.5,3.2,5.6,26.2,7.4,5.5,2.1,0.9,2.5,-14.4
200066827,,23160,11.5,3,13310,40310,52.7,12044,26400,18418.8,71.9,62.6,2.9,6.4,30.7,9.1,4.5,1.7,0.8,2,-16.2
200066835,,22940,12.4,3,13050,38530,52.3,9565,20682,14510.8,67.6,54.3,2.5,10.8,31,12.6,4.5,1.7,0.8,2,-15.7
200066850,,24050,10,3.1,13840,42790,57,9034,20043,13956.5,74.3,53.4,2.2,18.7,26.7,14.8,3.2,1.4,0.5,1.3,-19
200066868,,22940,10.5,2.7,13580,36720,51.1,11113,22721,16320.4,59,50.2,3.2,5.6,42.7,8.3,4,1.6,0.6,1.8,-14
200066876,,22160,15.8,3,11990,36310,51.2,33760,72803,50813.4,71.5,64.4,2.6,4.5,30,6.8,6.4,2.3,1.3,2.8,-14.7
200066884,,21870,14.5,2.7,12440,34150,46.6,8842,21222,14296.8,70.8,61.8,3.2,5.8,29.2,7.1,6.2,2.5,1,2.7,-13.3
200066892,,21770,13.1,2.8,12770,36080,45.8,3203,7138,4959.6,68.2,56.9,2.5,8.8,29.9,11.8,4.9,1.9,0.8,2.2,-14.8
200066918,,20020,22.3,3.2,10470,33920,39.9,60374,127074,90098,59.1,50.3,3.4,5.4,37,8.2,8.7,2.2,1.9,4.6,-13
200066926,,22870,14.3,3.1,12340,37970,51,18049,36092,26123.7,64.5,55.9,2.3,6.3,35.1,9.7,5.9,1.6,1.2,3.1,-15.2
200066975,,28730,7.9,3.7,15120,56710,69.5,10724,24885,17003.9,82,74.3,2.7,5,23.9,14.3,2.6,1.1,0.5,1,-22.8
200067023,,22030,12.5,2.8,13010,36540,47.4,22357,46928,33406.4,61.7,50.8,2.3,8.6,38.9,8.8,4.9,1.7,0.9,2.3,-14.3
