CODGEO,revenu_median_2019
51006,21390.0
51007,26270.0
51008,25040.0
51009,20670.0
51010,22960.0
51014,24460.0
51015,22130.0
51016,22080.0
51017,21620.0
51018,24320.0
51019,25050.0
51022,21860.0
51023,25660.0
51025,24190.0
51027,21640.0
51028,24140.0
51029,25500.0
51030,23190.0
51031,26690.0
51032,22080.0
51033,20560.0
51035,20660.0
51036,24510.0
51037,24720.0
51038,25760.0
51039,23120.0
51040,25140.0
51041,24060.0
51042,20530.0
51043,21690.0
51044,25550.0
51045,27790.0
51046,26470.0
51048,26510.0
51049,25800.0
51050,23540.0
51051,24350.0
51052,25820.0
51054,21730.0
51055,23550.0
51056,27300.0
51058,25570.0
51059,21480.0
51060,20770.0
51061,30410.0
51062,20750.0
51063,24770.0
51065,21590.0
51066,19620.0
51068,20330.0
51069,28600.0
51070,19540.0
51071,22530.0
51072,25170.0
51073,25340.0
51074,24400.0
51075,25860.0
51076,25840.0
51077,26050.0
51078,24210.0
51079,26760.0
51080,20030.0
51081,28490.0
51082,22380.0
51085,22450.0
51086,24170.0
51087,25420.0
51088,26370.0
51090,20160.0
51091,21320.0
51092,23010.0
51093,29010.0
51094,22080.0
51097,24340.0
51098,22530.0
51099,22050.0
51101,28350.0
51102,26070.0
51103,25520.0
51104,21530.0
51105,31310.0
51106,23330.0
51107,23840.0
51108,19390.0
51109,30390.0
51111,25160.0
51112,29720.0
51113,22520.0
51115,28930.0
51116,20600.0
51117,25620.0
51118,27080.0
51119,30050.0
51120,24800.0
51121,22530.0
51122,22260.0
51129,22420.0
51130,20840.0
51132,21500.0
51134,22620.0
51136,24390.0
51137,21710.0
51139,23050.0
51140,22970.0
51141,23170.0
51142,26780.0
51144,20090.0
51145,34610.0
51146,24890.0
51147,23240.0
51148,24280.0
51149,23990.0
51151,22760.0
51152,27650.0
51153,25890.0
51154,25000.0
51155,20890.0
51156,20550.0
51158,22840.0
51160,23720.0
51161,23900.0
51162,19380.0
51163,23610.0
51164,21680.0
51165,21620.0
51167,23200.0
51168,26140.0
51170,20560.0
51171,24200.0
51172,25140.0
51173,32450.0
51175,22140.0
51176,22070.0
51177,32150.0
51179,23400.0
51181,27710.0
51183,24940.0
51184,22020.0
51185,21690.0
51187,23480.0
51188,28720.0
51192,23230.0
51193,24650.0
51194,23130.0
51195,22770.0
51196,24960.0
51198,23450.0
51199,24850.0
51200,28340.0
51201,26040.0
51202,24670.0
51203,24200.0
51204,24780.0
51205,26270.0
51206,20320.0
51208,26060.0
51210,26060.0
51212,23120.0
51214,21100.0
51215,21780.0
51216,21450.0
51217,20740.0
51218,23010.0
51219,20950.0
51220,23700.0
51224,22260.0
51225,31240.0
51227,25750.0
51229,21250.0
51230,19760.0
51231,25580.0
51232,24440.0
51234,22930.0
51235,24380.0
51236,21580.0
51237,21060.0
51238,23770.0
51240,20730.0
51242,21230.0
51243,21950.0
51244,24670.0
51245,25990.0
51246,22560.0
51247,26690.0
51248,19940.0
51249,26910.0
51250,19520.0
51251,28370.0
51252,26230.0
51253,20960.0
51254,24180.0
51256,29940.0
51258,22010.0
51259,24180.0
51262,21300.0
51263,22260.0
51264,21930.0
51265,23230.0
51266,28010.0
51267,28760.0
51268,24360.0
51269,23260.0
51270,21570.0
51272,19320.0
51274,20340.0
51275,23690.0
51276,24060.0
51277,23130.0
51278,25460.0
51279,21050.0
51281,25710.0
51282,33080.0
51283,21960.0
51284,20110.0
51285,25460.0
51286,20050.0
51287,25520.0
51288,23310.0
51289,20530.0
51290,18940.0
51291,28070.0
51292,22720.0
51293,25670.0
51295,22670.0
51298,21630.0
51299,25130.0
51301,27220.0
51303,22000.0
51304,19690.0
51305,30730.0
51306,21740.0
51307,22750.0
51308,26780.0
51309,25610.0
51310,30560.0
51311,20130.0
51312,26770.0
51313,23010.0
51314,24640.0
51315,22080.0
51316,22140.0
51318,29530.0
51319,27860.0
51320,22840.0
51322,19750.0
51324,21670.0
51325,24980.0
51326,23860.0
51327,25870.0
51328,22840.0
51329,25470.0
51333,28030.0
51334,22250.0
51337,23440.0
51338,27030.0
51339,24220.0
51340,23540.0
51342,26250.0
51343,21760.0
51344,24240.0
51345,21370.0
51346,21510.0
51348,26640.0
51349,20570.0
51350,19720.0
51352,20400.0
51354,24760.0
51356,21550.0
51357,25220.0
51358,18860.0
51359,23190.0
51360,22150.0
51361,21410.0
51362,28860.0
51363,24030.0
51365,30550.0
51367,22840.0
51369,23030.0
51370,22620.0
51372,24580.0
51375,27800.0
51376,24500.0
51378,24930.0
51379,25580.0
51380,19510.0
51381,22870.0
51382,24490.0
51384,25690.0
51386,23220.0
51387,25750.0
51388,19500.0
51389,21130.0
51390,27050.0
51391,25120.0
51392,26350.0
51393,25440.0
51395,23480.0
51396,20910.0
51397,20120.0
51398,24520.0
51399,21140.0
51402,22710.0
51403,26390.0
51404,24750.0
51406,18160.0
51407,20150.0
51409,25780.0
51410,25160.0
51413,25130.0
51414,26620.0
51415,23320.0
51416,18850.0
51417,20520.0
51418,29310.0
51419,21270.0
51422,28560.0
51423,17730.0
51424,21390.0
51425,27510.0
51428,23800.0
51429,28000.0
51431,25020.0
51432,19500.0
51433,22330.0
51434,25190.0
51435,23820.0
51436,24430.0
51439,26420.0
51440,21330.0
51441,19780.0
51442,20240.0
51443,23830.0
51444,28200.0
51445,26510.0
51446,22390.0
51447,25980.0
51448,25270.0
51449,26340.0
51450,29930.0
51453,25070.0
51454,19280.0
51455,24120.0
51457,25850.0
51459,22740.0
51460,20340.0
51461,27200.0
51463,23970.0
51464,24740.0
51465,30810.0
51466,24540.0
51468,30920.0
51469,25020.0
51471,30720.0
51472,22440.0
51473,23250.0
51474,22610.0
51476,26700.0
51477,24340.0
51478,22250.0
51479,28390.0
51480,25860.0
51482,24460.0
51483,23570.0
51484,23480.0
51485,23320.0
51486,21900.0
51487,23850.0
51488,25980.0
51490,23100.0
51491,24830.0
51492,20620.0
51496,23600.0
51499,25840.0
51500,18490.0
51501,23120.0
51502,23800.0
51504,25610.0
51505,22990.0
51506,20140.0
51507,19710.0
51508,21660.0
51509,26200.0
51510,23550.0
51511,23400.0
51512,27510.0
51513,21040.0
51514,21940.0
51515,22420.0
51517,21340.0
51518,29600.0
51521,19750.0
51522,17820.0
51523,25750.0
51524,23050.0
51525,26350.0
51526,23970.0
51527,23660.0
51528,19070.0
51529,23020.0
51530,23740.0
51531,19440.0
51532,31050.0
51534,25420.0
51535,20340.0
51536,26440.0
51537,21930.0
51538,24550.0
51542,22330.0
51544,20160.0
51545,21550.0
51546,21460.0
51547,23340.0
51548,22570.0
51549,25440.0
51550,21400.0
51551,26050.0
51552,23580.0
51553,21530.0
51555,28520.0
51556,25030.0
51557,21190.0
51558,24940.0
51559,19090.0
51560,22330.0
51562,28560.0
51563,21360.0
51564,28380.0
51566,23990.0
51567,22250.0
51568,27480.0
51569,32210.0
51571,26280.0
51572,26270.0
51573,23070.0
51574,24670.0
51576,24270.0
51577,27770.0
51579,20720.0
51580,25370.0
51581,26160.0
51582,27150.0
51583,22970.0
51584,28710.0
51585,22240.0
51586,26340.0
51587,23240.0
51588,21770.0
51589,20710.0
51590,21460.0
51591,24030.0
51592,26690.0
51595,23100.0
51596,21120.0
51597,24370.0
51598,21120.0
51599,26270.0
51600,25000.0
51601,22550.0
51603,24160.0
51604,25260.0
51605,26340.0
51607,22480.0
51609,24740.0
51610,22620.0
51611,24350.0
51612,24720.0
51613,28150.0
51614,25920.0
51616,26010.0
51617,24690.0
51618,22000.0
51619,21300.0
51620,22030.0
51621,20580.0
51622,28890.0
51623,33000.0
51624,25180.0
51625,23260.0
51626,24900.0
51627,23990.0
51628,25720.0
51629,32710.0
51630,22910.0
51631,31700.0
51632,22860.0
51633,27690.0
51634,27480.0
51635,19480.0
51636,27040.0
51637,33050.0
51638,22120.0
51640,19660.0
51641,27750.0
51642,22610.0
51643,25960.0
51644,22460.0
51645,23450.0
51647,23110.0
51648,22210.0
51649,16870.0
51654,20920.0
51655,24050.0
51656,26330.0
51657,31340.0
51658,18930.0
51660,24350.0
51662,23680.0
51663,21000.0
52001,22170.0
52003,20650.0
52006,19490.0
52008,20470.0
52009,20060.0
52013,19510.0
52014,22680.0
52017,21960.0
52021,23010.0
52022,20210.0
52023,21160.0
52029,20020.0
52031,22590.0
52033,21850.0
52034,22650.0
52035,21470.0
52037,22230.0
52042,21860.0
52044,20210.0
52045,22980.0
52047,20100.0
52050,20910.0
52056,20350.0
52057,19340.0
52058,21520.0
52059,19350.0
52060,20330.0
52061,20840.0
52062,23980.0
52063,21330.0
52064,20610.0
52069,19610.0
52070,21310.0
52072,23110.0
52074,19050.0
52075,21940.0
52076,20230.0
52079,18790.0
52082,20310.0
52083,20000.0
52087,24720.0
52088,21070.0
52090,19610.0
52091,19470.0
52092,19680.0
52093,19870.0
52094,20070.0
52095,20990.0
52099,20100.0
52102,23910.0
52103,19720.0
52104,24100.0
52105,21810.0
52106,23310.0
52107,21430.0
52108,22450.0
52110,19410.0
52113,20380.0
52114,19810.0
52115,21660.0
52118,21260.0
52119,21040.0
52120,20740.0
52121,20530.0
52122,17250.0
52123,19380.0
52125,25020.0
52126,21640.0
52128,20560.0
52129,17120.0
52130,18130.0
52132,18870.0
52134,21180.0
52136,20670.0
52140,21560.0
52141,24150.0
52145,20970.0
52146,17850.0
52151,20310.0
52155,21520.0
52156,19220.0
52158,23500.0
52162,20000.0
52163,20980.0
52164,21430.0
52165,21440.0
52167,22600.0
52170,22370.0
52171,19400.0
52172,18670.0
52175,18130.0
52177,19110.0
52178,19640.0
52182,20490.0
52187,19990.0
52189,21320.0
52190,20830.0
52193,24410.0
52194,20340.0
52196,23260.0
52197,19730.0
52203,22060.0
52205,23550.0
52206,24270.0
52207,19290.0
52208,19340.0
52211,19100.0
52212,19270.0
52213,20360.0
52220,19630.0
52221,22830.0
52227,21610.0
52229,18880.0
52230,20210.0
52235,20260.0
52237,18660.0
52240,20300.0
52242,21120.0
52243,21250.0
52244,21970.0
52246,22360.0
52247,23130.0
52248,21570.0
52249,23450.0
52250,17640.0
52251,23710.0
52253,19630.0
52257,17500.0
52258,20490.0
52260,20450.0
52265,20240.0
52267,22300.0
52269,19640.0
52271,20380.0
52272,21010.0
52273,20410.0
52274,24400.0
52276,23760.0
52280,23620.0
52282,21570.0
52288,20310.0
52289,19180.0
52290,19000.0
52292,22150.0
52294,20250.0
52297,24730.0
52300,21770.0
52302,17730.0
52305,21310.0
52306,18250.0
52307,22450.0
52308,19210.0
52311,20670.0
52313,21840.0
52315,25830.0
52318,17950.0
52321,19120.0
52322,20440.0
52325,20600.0
52327,22220.0
52331,20000.0
52332,21050.0
52335,20410.0
52336,17950.0
52341,19050.0
52346,19540.0
52347,21430.0
52348,21240.0
52349,24080.0
52353,19850.0
52355,23420.0
52356,20630.0
52357,18590.0
52359,17110.0
52360,23050.0
52362,21340.0
52363,24290.0
52364,27150.0
52365,20860.0
52370,19060.0
52371,21620.0
52374,21470.0
52377,20360.0
52380,23750.0
52383,23970.0
52384,21500.0
52386,18760.0
52388,20180.0
52391,22040.0
52392,19360.0
52394,18710.0
52396,20430.0
52398,19630.0
52399,20950.0
52400,19120.0
52401,20740.0
52405,21020.0
52406,21200.0
52407,18750.0
52411,20660.0
52413,19610.0
52414,18770.0
52415,19560.0
52419,17980.0
52420,19120.0
52421,23050.0
52422,22100.0
52423,19770.0
52425,21580.0
52426,22170.0
52429,21840.0
52431,21500.0
52432,20690.0
52438,20480.0
52440,19220.0
52442,21680.0
52444,20490.0
52446,21290.0
52447,22950.0
52448,17840.0
52449,23130.0
52450,21620.0
52452,22740.0
52453,25340.0
52455,21910.0
52456,20070.0
52457,22470.0
52461,20420.0
52465,19210.0
52468,20030.0
52469,24090.0
52470,21300.0
52472,23210.0
52479,19970.0
52480,22290.0
52484,20630.0
52488,23070.0
52490,18800.0
52491,19210.0
52492,21750.0
52494,25450.0
52497,21200.0
52500,22300.0
52504,20750.0
52510,20090.0
52512,17060.0
52514,24940.0
52515,23920.0
52517,23230.0
52518,21590.0
52520,20240.0
52522,22780.0
52524,18420.0
52528,19110.0
52529,22280.0
52534,21550.0
52535,22840.0
52538,22410.0
52541,22080.0
52543,20310.0
52544,18950.0
52545,23220.0
52547,21880.0
52550,19410.0
53001,21920.0
53002,20540.0
53003,20420.0
53005,21320.0
53007,21930.0
53008,21930.0
53009,21790.0
53010,20520.0
53011,21010.0
53012,21830.0
53013,20260.0
53015,20900.0
53016,19320.0
53017,18870.0
53018,19760.0
53019,21030.0
53021,23650.0
53022,20000.0
53023,21710.0
53025,20660.0
53026,21750.0
53027,21700.0
53028,21560.0
53029,19330.0
53030,21750.0
53031,20620.0
53033,21120.0
53034,24050.0
53035,20750.0
53036,19720.0
53037,21610.0
53038,22190.0
53039,20900.0
53040,19970.0
53041,20270.0
53042,18880.0
53043,20310.0
53045,22150.0
53046,19490.0
53047,18970.0
53048,20990.0
53049,21980.0
53051,19800.0
53052,21070.0
53053,18870.0
53054,25060.0
53055,20440.0
53056,22190.0
53057,18300.0
53058,20830.0
53059,20310.0
53061,20590.0
53062,21360.0
53063,20230.0
53064,19760.0
53066,20870.0
53067,20300.0
53068,19540.0
53069,18570.0
53071,20140.0
53072,21170.0
53073,19450.0
53074,21870.0
53075,20560.0
53076,20320.0
53077,20990.0
53078,20870.0
53079,18840.0
53080,19200.0
53082,20460.0
53083,19870.0
53084,20600.0
53085,23490.0
53086,19230.0
53087,20820.0
53088,20210.0
53089,21420.0
53090,21990.0
53091,17870.0
53093,18040.0
53094,22050.0
53096,20070.0
53097,20320.0
53098,19780.0
53099,22550.0
53100,19660.0
53101,20360.0
53102,18260.0
53103,21250.0
53104,20400.0
53105,21140.0
53106,18890.0
53107,19310.0
53108,20500.0
53109,20780.0
53110,19180.0
53111,21280.0
53112,19790.0
53113,20320.0
53114,18860.0
53115,20130.0
53116,20460.0
53117,21180.0
53118,19550.0
53119,23970.0
53120,20130.0
53121,20130.0
53122,20410.0
53123,19060.0
53124,20430.0
53125,19370.0
53126,19370.0
53127,21150.0
53128,19170.0
53129,21370.0
53130,20590.0
53131,20180.0
53132,18670.0
53133,18130.0
53134,20430.0
53135,21480.0
53136,21990.0
53137,21690.0
53139,19430.0
53140,22700.0
53141,22060.0
53142,20020.0
53143,22640.0
53144,20890.0
53145,20130.0
53146,22490.0
53147,21290.0
53148,19580.0
53150,22110.0
53151,19880.0
53152,20080.0
53153,21090.0
53154,19660.0
53155,21490.0
53156,22910.0
53157,23170.0
53158,20820.0
53160,19440.0
53161,20300.0
53162,22880.0
53163,19430.0
53164,19620.0
53165,21210.0
53168,21520.0
53169,21690.0
53170,20930.0
53172,22420.0
53173,17390.0
53174,22350.0
53175,23080.0
53176,18960.0
53177,20820.0
53178,21340.0
53179,20140.0
53180,20720.0
53181,20090.0
53182,20640.0
53184,21060.0
53185,19270.0
53186,20320.0
53187,20610.0
53188,19250.0
53189,21190.0
53190,19680.0
53191,19190.0
53192,19620.0
53193,20100.0
53195,22890.0
53196,19210.0
53197,19380.0
53198,19140.0
53199,19300.0
53200,23240.0
53201,22860.0
53202,18590.0
53203,20370.0
53204,20320.0
53206,20850.0
53208,19910.0
53209,21020.0
53210,20180.0
53211,19890.0
53212,22580.0
53213,19190.0
53214,22030.0
53216,21450.0
53218,20810.0
53219,22300.0
53220,21030.0
53221,20690.0
53222,20440.0
53223,19280.0
53224,22320.0
53225,20300.0
53226,20490.0
53228,19310.0
53229,22960.0
53230,19020.0
53232,20330.0
53233,19950.0
53234,20570.0
53235,19280.0
53236,19660.0
53237,18240.0
53238,20970.0
53239,18810.0
53240,20750.0
53242,19780.0
53243,22080.0
53245,19730.0
53246,21060.0
53247,21300.0
53248,20610.0
53249,20950.0
53250,19540.0
53251,20950.0
53253,19800.0
53255,21020.0
53256,19650.0
53257,21150.0
53258,20120.0
53259,19360.0
53260,20620.0
53261,18400.0
53262,21460.0
53263,19350.0
53264,19380.0
53265,19190.0
53266,20580.0
53267,20400.0
53269,19830.0
53270,17990.0
53271,19980.0
53272,18980.0
53273,22430.0
53274,19920.0
53276,19220.0
54001,23690.0
54002,23960.0
54004,23080.0
54005,23350.0
54006,26540.0
54007,23080.0
54008,22400.0
54009,22170.0
54010,21670.0
54011,23450.0
54012,23480.0
54014,20830.0
54015,19880.0
54016,23130.0
54018,22730.0
54020,24340.0
54021,24170.0
54022,24010.0
54023,20450.0
54024,23390.0
54025,24700.0
54026,22460.0
54027,23490.0
54028,18400.0
54029,23910.0
54031,23800.0
54032,26090.0
54033,20130.0
54034,25330.0
54035,18460.0
54036,25990.0
54037,26820.0
54038,21350.0
54039,19800.0
54040,18520.0
54041,23030.0
54042,21520.0
54043,23650.0
54044,18380.0
54045,22240.0
54046,21300.0
54047,21540.0
54048,25260.0
54049,22570.0
54051,24490.0
54052,23180.0
54053,20940.0
54054,22620.0
54055,22200.0
54056,25020.0
54059,23070.0
54060,23250.0
54061,21460.0
54062,23680.0
54063,22360.0
54064,18830.0
54065,20880.0
54066,25100.0
54067,23530.0
54068,19950.0
54069,31810.0
54070,26170.0
54071,22320.0
54072,24280.0
54073,23390.0
54075,22590.0
54076,21080.0
54077,17870.0
54079,19280.0
54080,21460.0
54081,22790.0
54082,22450.0
54083,21940.0
54084,20310.0
54086,21320.0
54087,22030.0
54088,22390.0
54089,25690.0
54090,24670.0
54091,24260.0
54093,23690.0
54094,23350.0
54096,28380.0
54097,18050.0
54098,22910.0
54099,21860.0
54100,23860.0
54101,19900.0
54102,24590.0
54103,22240.0
54104,23980.0
54105,22280.0
54108,24750.0
54109,24520.0
54110,25420.0
54111,22890.0
54112,21380.0
54113,25260.0
54114,24240.0
54115,21200.0
54116,22930.0
54117,25070.0
54118,22000.0
54120,21890.0
54121,23570.0
54122,24690.0
54123,23560.0
54125,21440.0
54126,24150.0
54127,27670.0
54128,21670.0
54129,18140.0
54130,20020.0
54131,24550.0
54133,19840.0
54134,22580.0
54135,21220.0
54136,21430.0
54137,24360.0
54138,29370.0
54139,25060.0
54141,27350.0
54142,23070.0
54143,21820.0
54144,23680.0
54145,22700.0
54146,22310.0
54147,21230.0
54148,21790.0
54149,24170.0
54150,22210.0
54151,26280.0
54152,21720.0
54154,21170.0
54155,24060.0
54156,21700.0
54157,20820.0
54158,21480.0
54159,21250.0
54160,21960.0
54161,19520.0
54162,22760.0
54163,19460.0
54165,36370.0
54167,23300.0
54168,28960.0
54171,23370.0
54172,24160.0
54173,20870.0
54174,22340.0
54175,21510.0
54176,21490.0
54177,21570.0
54178,26080.0
54179,25360.0
54181,23940.0
54182,21660.0
54184,21910.0
54186,27340.0
54187,19710.0
54188,25300.0
54189,21840.0
54191,22450.0
54192,24090.0
54194,25390.0
54195,22940.0
54196,24370.0
54197,26990.0
54198,22020.0
54199,22780.0
54200,22940.0
54201,20800.0
54202,27200.0
54203,23670.0
54205,19850.0
54206,21230.0
54208,23700.0
54210,21090.0
54211,20360.0
54212,26860.0
54213,22040.0
54214,24800.0
54215,20880.0
54216,20520.0
54217,20530.0
54221,25020.0
54222,21050.0
54223,23020.0
54224,25960.0
54225,23130.0
54226,17790.0
54227,20490.0
54229,21050.0
54231,21880.0
54232,25780.0
54234,24140.0
54235,22390.0
54236,23130.0
54238,23160.0
54239,22070.0
54242,23000.0
54243,20070.0
54244,22480.0
54247,22280.0
54249,22280.0
54250,23580.0
54251,20370.0
54252,21650.0
54253,22170.0
54254,22350.0
54256,22900.0
54257,26030.0
54258,19770.0
54259,22450.0
54260,22630.0
54261,18680.0
54262,23060.0
54263,18720.0
54264,24250.0
54265,27460.0
54266,22500.0
54268,21240.0
54269,25260.0
54270,25600.0
54271,23010.0
54272,24280.0
54273,20230.0
54274,18460.0
54275,23050.0
54276,21650.0
54277,22100.0
54279,22750.0
54280,17740.0
54281,23650.0
54282,21720.0
54283,24280.0
54284,19320.0
54286,21800.0
54287,21740.0
54288,23520.0
54289,26680.0
54290,23480.0
54291,23070.0
54292,22910.0
54294,23450.0
54295,21920.0
54296,24530.0
54297,20070.0
54298,21600.0
54299,21670.0
54300,21750.0
54301,26890.0
54302,24650.0
54303,21180.0
54304,22230.0
54305,28430.0
54306,20630.0
54307,22760.0
54308,21070.0
54309,23760.0
54311,24830.0
54312,26290.0
54313,22800.0
54314,26360.0
54315,22900.0
54316,25750.0
54317,21870.0
54318,22860.0
54320,23370.0
54321,20310.0
54322,20020.0
54323,17760.0
54326,23370.0
54327,23080.0
54328,26030.0
54329,18590.0
54330,29700.0
54331,19510.0
54332,23970.0
54333,21240.0
54334,22650.0
54335,23580.0
54336,25370.0
54337,29280.0
54338,24490.0
54339,22130.0
54340,22940.0
54343,20150.0
54344,23070.0
54345,24980.0
54346,22670.0
54348,23340.0
54349,21070.0
54350,22280.0
54351,22490.0
54352,25280.0
54353,22550.0
54357,17160.0
54358,23120.0
54359,21270.0
54360,24290.0
54362,21060.0
54363,22560.0
54364,27360.0
54365,20930.0
54366,23630.0
54367,25200.0
54368,17370.0
54369,25290.0
54370,21280.0
54371,23380.0
54372,23500.0
54373,21490.0
54374,24070.0
54375,24150.0
54376,24690.0
54377,20470.0
54378,24360.0
54380,23240.0
54382,16820.0
54383,22780.0
54385,24940.0
54387,23310.0
54389,20720.0
54390,27610.0
54391,20080.0
54392,23720.0
54393,19420.0
54394,24150.0
54395,21300.0
54396,19470.0
54397,21410.0
54399,20550.0
54400,23300.0
54401,20800.0
54402,22920.0
54403,25120.0
54404,21110.0
54405,21870.0
54406,19160.0
54408,21540.0
54409,24970.0
54410,22700.0
54411,26710.0
54413,21060.0
54414,22920.0
54415,22270.0
54416,21610.0
54417,24280.0
54418,22170.0
54421,20080.0
54423,19000.0
54425,17570.0
54426,23430.0
54428,19890.0
54429,25320.0
54430,19920.0
54431,20520.0
54432,21230.0
54433,24990.0
54434,23050.0
54435,24790.0
54436,25600.0
54437,23950.0
54439,23790.0
54440,24240.0
54441,23020.0
54444,24830.0
54445,21120.0
54449,23450.0
54450,18930.0
54451,22830.0
54453,22070.0
54455,19760.0
54456,24200.0
54459,26510.0
54460,23730.0
54462,22860.0
54463,23890.0
54465,22190.0
54466,22620.0
54467,18940.0
54468,26010.0
54469,24920.0
54472,20150.0
54473,22820.0
54474,23550.0
54475,23370.0
54476,20530.0
54477,22840.0
54478,24840.0
54482,21440.0
54483,22000.0
54484,20190.0
54485,22910.0
54486,24860.0
54489,20940.0
54490,24320.0
54491,22540.0
54492,20850.0
54493,22220.0
54494,21790.0
54495,24250.0
54496,19780.0
54498,23770.0
54499,23400.0
54500,20800.0
54501,21700.0
54502,20410.0
54504,24780.0
54505,24480.0
54507,25730.0
54508,25740.0
54509,23570.0
54510,23350.0
54511,21100.0
54512,18740.0
54513,21500.0
54514,25370.0
54515,24790.0
54517,23010.0
54518,20810.0
54519,20850.0
54520,22550.0
54521,23000.0
54522,22090.0
54523,23320.0
54525,30790.0
54526,20490.0
54527,25140.0
54528,18740.0
54532,21160.0
54533,21370.0
54534,21460.0
54535,26470.0
54536,20310.0
54537,29350.0
54538,20140.0
54539,21850.0
54540,15890.0
54541,22790.0
54542,22600.0
54543,21200.0
54544,23830.0
54545,21590.0
54546,22440.0
54547,18000.0
54548,19550.0
54549,21480.0
54550,22510.0
54553,22920.0
54556,23240.0
54557,29010.0
54558,23330.0
54559,25970.0
54562,21830.0
54563,21460.0
54564,23260.0
54565,25480.0
54566,22030.0
54567,21000.0
54568,20300.0
54569,24130.0
54570,23290.0
54571,27160.0
54572,26070.0
54573,22710.0
54574,33600.0
54575,29930.0
54576,23240.0
54577,22480.0
54578,25590.0
54579,23390.0
54580,20750.0
54581,24740.0
54582,23380.0
54583,27320.0
54584,25550.0
54585,22700.0
54586,22870.0
54587,23460.0
54588,23540.0
54589,27850.0
54590,23350.0
54591,23440.0
54592,24890.0
54593,23170.0
54594,21770.0
54595,23160.0
54596,23520.0
54597,21990.0
54598,19970.0
54599,19950.0
54600,20730.0
54601,20460.0
54602,22880.0
55001,22060.0
55007,22520.0
55008,20350.0
55009,21480.0
55010,21780.0
55011,21570.0
55012,20670.0
55013,23740.0
55014,22760.0
55015,22900.0
55017,21350.0
55022,23200.0
55023,22140.0
55024,20120.0
55025,19520.0
55026,20200.0
55027,22370.0
55028,16290.0
55029,20550.0
55031,23770.0
55035,23480.0
55037,20870.0
55040,19470.0
55041,24190.0
55042,23780.0
55043,21450.0
55045,22880.0
55046,21620.0
55047,20030.0
55049,20180.0
55051,19810.0
55053,19630.0
55058,22170.0
55059,17300.0
55060,22150.0
55061,19920.0
55063,18220.0
55065,22270.0
55066,22520.0
55068,21660.0
55069,22650.0
55070,22480.0
55071,17170.0
55072,22320.0
55073,24300.0
55075,18970.0
55076,18580.0
55077,20770.0
55078,19470.0
55079,22910.0
55083,21500.0
55085,21870.0
55088,21900.0
55093,22810.0
55094,20600.0
55095,18690.0
55096,20650.0
55097,20170.0
55099,22120.0
55101,23640.0
55102,23510.0
55105,23310.0
55106,20570.0
55108,21050.0
55109,23490.0
55110,21720.0
55111,22010.0
55113,20270.0
55114,22360.0
55117,20580.0
55119,20200.0
55120,24350.0
55121,21130.0
55122,18400.0
55123,21580.0
55124,21000.0
55125,20830.0
55132,20560.0
55134,22870.0
55138,21880.0
55142,20130.0
55143,25250.0
55144,19210.0
55145,18820.0
55146,20160.0
55148,19330.0
55150,19880.0
55153,21170.0
55154,20630.0
55155,20960.0
55156,18640.0
55158,19060.0
55159,20750.0
55165,20220.0
55166,22130.0
55167,18320.0
55169,24130.0
55170,21620.0
55171,22290.0
55175,23960.0
55178,23900.0
55179,21170.0
55180,21880.0
55181,19180.0
55182,19500.0
55184,20280.0
55186,23900.0
55191,24210.0
55193,20340.0
55195,22450.0
55196,23430.0
55197,23600.0
55198,20240.0
55200,22430.0
55202,20160.0
55204,19110.0
55206,21320.0
55214,23720.0
55215,19420.0
55217,19810.0
55221,21850.0
55224,23350.0
55225,19830.0
55226,20090.0
55228,19730.0
55229,22100.0
55232,23890.0
55236,22420.0
55237,20090.0
55242,23600.0
55243,23580.0
55244,21000.0
55245,21210.0
55246,21310.0
55248,21360.0
55250,22090.0
55251,19450.0
55252,22130.0
55253,20060.0
55254,21530.0
55255,18590.0
55256,20770.0
55258,20460.0
55261,21820.0
55262,21490.0
55263,22370.0
55264,20580.0
55265,19620.0
55267,20700.0
55268,22200.0
55271,22890.0
55272,22870.0
55274,21490.0
55276,20980.0
55278,22020.0
55279,19200.0
55285,22990.0
55286,20840.0
55288,19390.0
55291,19880.0
55292,20130.0
55293,21950.0
55296,21620.0
55297,19980.0
55298,21100.0
55299,18520.0
55300,22010.0
55301,24420.0
55302,21740.0
55304,20360.0
55306,23480.0
55310,20000.0
55312,22470.0
55315,17530.0
55316,20070.0
55317,21630.0
55321,22990.0
55324,19440.0
55326,21750.0
55327,21860.0
55328,20400.0
55329,19890.0
55332,22680.0
55334,23090.0
55335,20960.0
55336,20830.0
55338,17430.0
55340,19680.0
55341,23530.0
55346,19550.0
55347,21590.0
55348,19610.0
55349,19550.0
55351,20110.0
55352,21380.0
55355,19950.0
55356,22510.0
55357,17700.0
55358,24990.0
55359,22120.0
55360,20220.0
55361,23680.0
55362,21190.0
55364,20460.0
55365,16430.0
55366,23150.0
55367,24250.0
55368,21140.0
55369,22580.0
55370,20840.0
55372,21680.0
55378,20390.0
55381,21470.0
55382,21080.0
55383,22200.0
55384,21200.0
55385,23370.0
55386,20890.0
55387,22380.0
55388,21420.0
55389,20740.0
55391,20130.0
55396,21630.0
55397,20060.0
55398,21160.0
55399,22580.0
55401,23390.0
55404,22120.0
55405,21420.0
55406,23840.0
55407,23050.0
55408,20970.0
55410,21350.0
55412,20780.0
55414,21430.0
55416,19040.0
55419,21740.0
55423,22320.0
