CODGEO,diversite_equip,dens_services,dens_commerces,dens_enseignement,dens_sante,dens_transports,dens_sport_culture,sup_services,sup_commerces,sup_enseignement,sup_sante,sup_transports,sup_sport_culture
21649,1,19.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21650,0,13.79,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21651,1,40.82,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21652,1,33.9,0.0,0.0,0.0,0.0,3.39,1,0,0,0,0,0
21653,1,80.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21655,1,21.28,0.0,0.0,0.0,0.0,4.26,1,0,0,0,0,0
21656,2,20.29,0.0,0.0,2.9,0.0,4.35,1,0,0,1,0,0
21657,0,11.83,1.48,0.0,0.99,0.0,3.45,0,0,0,0,0,0
21659,1,29.76,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21660,0,18.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21661,1,12.17,2.77,0.0,1.11,0.55,4.42,0,0,0,0,1,0
21662,1,93.75,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21663,4,16.88,9.34,0.36,5.39,0.36,4.31,0,1,1,1,1,0
21664,0,13.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21665,1,6.21,0.0,0.0,0.0,0.0,6.21,0,0,0,0,0,1
21666,2,21.28,10.64,0.0,0.0,0.0,0.0,1,1,0,0,0,0
21667,1,10.1,0.0,0.0,0.0,0.0,5.05,0,0,0,0,0,1
21669,1,32.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21670,5,30.51,10.17,0.0,3.39,3.39,23.73,1,1,0,1,1,1
21671,1,40.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21672,1,35.71,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21673,3,37.38,0.0,0.0,4.67,0.0,9.35,1,0,0,1,0,1
21674,3,24.51,4.9,0.0,19.61,0.0,0.0,1,1,0,1,0,0
21675,1,27.03,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21676,1,9.62,4.81,0.0,0.0,0.0,0.0,0,1,0,0,0,0
21677,1,26.79,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21678,0,5.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21679,1,35.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21680,1,17.86,0.0,0.0,0.0,0.0,5.95,0,0,0,0,0,1
21681,0,10.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21682,1,30.53,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21683,2,22.28,8.36,0.0,0.0,0.0,2.79,1,1,0,0,0,0
21684,4,22.73,3.25,0.0,3.25,0.0,7.58,1,1,0,1,0,1
21685,3,23.81,0.0,0.0,11.9,0.0,15.87,1,0,0,1,0,1
21686,1,20.83,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21687,2,14.29,7.14,0.0,0.0,0.0,7.14,0,1,0,0,0,1
21688,1,26.32,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21689,0,11.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21690,1,63.16,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21691,0,2.48,2.48,0.0,0.0,0.0,2.48,0,0,0,0,0,0
21692,0,16.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21693,2,28.57,0.0,0.0,0.0,0.0,14.29,1,0,0,0,0,1
21694,1,43.48,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21695,0,15.87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21696,1,21.74,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21698,1,10.15,0.0,0.0,5.08,0.0,0.0,0,0,0,1,0,0
21699,2,12.58,0.0,0.0,1.68,0.0,6.71,0,0,0,1,0,1
21700,0,12.66,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21701,2,24.0,0.0,0.0,0.0,0.0,8.0,1,0,0,0,0,1
21702,1,7.72,0.0,0.0,3.86,0.0,3.86,0,0,0,1,0,0
21703,1,40.82,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21704,1,18.52,0.0,0.0,0.0,0.0,9.26,0,0,0,0,0,1
21705,0,14.29,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21706,1,27.52,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21707,3,18.02,9.01,0.0,4.5,0.0,9.01,0,1,0,1,0,1
21708,2,24.77,3.1,0.0,0.0,0.0,0.0,1,1,0,0,0,0
21709,2,16.76,5.59,0.0,0.0,0.0,5.59,0,1,0,0,0,1
21710,5,25.5,4.72,0.94,11.33,0.0,7.55,1,1,1,1,0,1
21711,1,30.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21712,4,22.03,8.81,0.0,4.41,0.0,13.22,1,1,0,1,0,1
21713,2,19.77,0.0,0.0,5.65,0.0,2.82,1,0,0,1,0,0
21714,1,17.65,5.88,0.0,0.0,0.0,0.0,0,1,0,0,0,0
21715,1,20.73,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
21716,3,32.26,12.9,0.0,0.0,0.0,32.26,1,1,0,0,0,1
21717,2,14.81,0.0,0.0,3.7,0.0,18.52,0,0,0,1,0,1
25001,1,8.13,4.07,0.0,0.0,0.0,4.07,0,1,0,0,0,0
25002,0,6.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25003,2,18.75,0.0,0.0,3.12,0.0,3.12,1,0,0,1,0,0
25004,0,8.26,2.75,0.0,0.92,0.0,2.75,0,0,0,0,0,0
25005,0,11.36,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25006,1,45.45,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25007,1,19.05,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25008,2,8.62,6.47,0.0,0.0,0.0,6.47,0,1,0,0,0,1
25009,2,18.4,0.0,0.0,6.13,0.0,6.13,0,0,0,1,0,1
25011,0,12.2,1.36,0.0,0.0,0.0,4.07,0,0,0,0,0,0
25012,0,11.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25013,1,12.24,4.08,0.0,0.0,0.0,0.0,0,1,0,0,0,0
25014,2,9.56,3.19,0.0,2.13,0.0,3.19,0,1,0,1,0,0
25015,5,27.82,5.56,1.39,9.74,0.0,9.74,1,1,1,1,0,1
25016,1,17.65,0.0,0.0,0.0,0.0,5.88,0,0,0,0,0,1
25017,1,22.73,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25018,2,13.22,0.0,0.0,1.65,0.0,6.61,0,0,0,1,0,1
25019,2,13.02,0.0,0.0,2.6,0.0,5.21,0,0,0,1,0,1
25020,1,10.02,1.11,0.0,1.11,0.0,5.57,0,0,0,0,0,1
25021,4,17.29,4.94,0.0,2.47,0.62,5.56,0,1,0,1,1,1
25022,2,12.13,2.7,0.0,1.35,0.0,6.06,0,0,0,1,0,1
25024,0,18.16,0.0,0.0,1.07,0.0,4.27,0,0,0,0,0,0
25025,2,5.44,4.08,0.0,2.72,0.0,2.72,0,1,0,1,0,0
25026,0,8.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25029,1,15.94,3.98,0.0,0.0,0.0,3.98,0,1,0,0,0,0
25030,2,7.06,4.71,0.0,0.0,0.0,7.06,0,1,0,0,0,1
25031,3,15.06,7.96,0.07,1.79,0.0,1.58,0,1,1,1,0,0
25032,4,25.64,4.66,0.0,4.66,0.0,6.99,1,1,0,1,0,1
25033,0,11.83,0.0,0.0,0.0,0.0,1.97,0,0,0,0,0,0
25035,0,11.55,1.2,0.0,1.2,0.0,3.59,0,0,0,0,0,0
25036,2,14.32,4.47,0.0,2.68,0.0,2.24,0,1,0,1,0,0
25038,3,44.59,6.37,0.0,0.0,0.0,6.37,1,1,0,0,0,1
25039,3,17.0,5.31,0.0,5.31,1.06,4.25,0,1,0,1,1,0
25040,1,9.99,0.0,0.0,1.25,0.0,4.99,0,0,0,0,0,1
25041,0,13.59,0.0,0.0,0.0,0.0,2.72,0,0,0,0,0,0
25042,0,17.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25043,3,12.44,4.48,0.5,1.49,0.0,3.98,0,1,1,1,0,0
25044,1,50.85,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25045,1,22.22,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25046,1,25.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25047,4,17.43,10.62,0.2,4.01,0.2,3.61,0,1,1,1,1,0
25048,1,8.09,2.51,0.0,2.23,0.0,1.95,0,0,0,1,0,0
25049,1,22.22,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25050,1,19.69,0.0,0.0,0.0,0.0,3.94,1,0,0,0,0,0
25051,4,28.99,11.27,0.0,4.83,0.0,4.83,1,1,0,1,0,1
25052,1,28.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25053,0,10.87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25054,0,3.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25055,2,19.39,0.0,0.0,0.0,0.0,5.54,1,0,0,0,0,1
25056,3,10.56,6.62,0.12,1.88,0.01,1.53,0,1,1,1,0,0
25057,2,10.93,2.64,0.19,1.7,0.0,4.14,0,0,1,1,0,0
25058,2,17.39,7.97,0.0,2.17,0.0,2.9,0,1,0,1,0,0
25059,1,18.73,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25060,1,16.08,2.84,0.0,1.89,0.0,4.26,0,0,0,1,0,0
25061,2,26.32,8.77,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25062,0,10.0,0.0,0.0,0.0,0.0,3.33,0,0,0,0,0,0
25063,4,10.62,3.27,0.82,2.45,0.0,7.35,0,1,1,1,0,1
25065,0,18.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25066,0,12.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25067,0,15.79,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25070,1,10.7,0.0,0.0,0.0,0.0,5.35,0,0,0,0,0,1
25071,0,4.18,0.0,0.0,0.0,0.0,2.09,0,0,0,0,0,0
25072,2,50.0,0.0,0.0,0.0,0.0,50.0,1,0,0,0,0,1
25073,0,10.84,2.41,0.0,0.0,0.0,2.41,0,0,0,0,0,0
25074,1,10.07,3.02,0.0,3.02,0.0,4.03,0,0,0,1,0,0
25075,1,21.9,0.0,0.0,0.0,0.0,2.43,1,0,0,0,0,0
25077,1,37.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25078,2,16.04,1.89,0.0,1.89,0.0,5.66,0,0,0,1,0,1
25079,2,22.12,2.21,0.0,2.21,0.0,4.42,1,0,0,1,0,0
25082,1,12.44,4.52,0.0,1.13,0.0,3.39,0,1,0,0,0,0
25083,0,15.79,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25084,1,10.94,1.68,0.0,1.68,0.0,4.21,0,0,0,1,0,0
25085,1,11.9,0.0,0.0,0.0,0.0,4.76,0,0,0,0,0,1
25086,2,33.98,0.0,0.0,0.0,0.0,9.71,1,0,0,0,0,1
25087,1,10.99,0.0,0.0,0.0,0.0,10.99,0,0,0,0,0,1
25088,0,11.63,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25089,0,9.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25090,2,41.67,13.89,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25091,0,6.25,0.0,0.0,0.0,0.0,2.08,0,0,0,0,0,0
25092,2,28.57,14.29,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25093,0,13.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25094,0,16.67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25095,3,20.76,3.46,0.0,0.0,0.0,10.38,1,1,0,0,0,1
25096,1,23.39,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25097,4,23.11,6.3,0.0,4.2,0.0,6.3,1,1,0,1,0,1
25098,1,15.54,0.0,0.0,0.0,0.0,10.36,0,0,0,0,0,1
25099,1,25.1,0.0,0.0,0.0,0.0,4.18,1,0,0,0,0,0
25100,3,20.24,4.05,0.0,0.0,0.0,8.1,1,1,0,0,0,1
25101,0,5.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25102,1,20.41,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25103,0,10.57,1.51,0.0,0.0,0.0,1.51,0,0,0,0,0,0
25104,2,23.26,0.0,0.0,0.0,0.0,11.63,1,0,0,0,0,1
25105,4,17.63,3.21,0.0,1.6,1.6,4.81,0,1,0,1,1,1
25106,0,14.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25107,1,15.23,0.0,0.0,0.0,0.0,5.08,0,0,0,0,0,1
25108,1,9.52,0.0,0.0,0.0,0.0,6.35,0,0,0,0,0,1
25109,0,9.32,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25110,0,14.55,0.0,0.0,0.97,0.0,2.91,0,0,0,0,0,0
25111,1,7.96,2.65,0.0,0.0,0.0,7.96,0,0,0,0,0,1
25112,3,17.31,26.34,0.0,2.26,0.0,8.28,0,1,0,1,0,1
25113,2,21.43,0.0,0.0,0.0,0.0,14.29,1,0,0,0,0,1
25114,1,15.54,0.0,0.0,0.0,0.0,5.18,0,0,0,0,0,1
25115,0,18.25,0.0,0.0,0.0,0.0,3.65,0,0,0,0,0,0
25116,0,16.26,0.0,0.0,0.0,0.0,4.07,0,0,0,0,0,0
25117,1,44.44,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25119,0,15.72,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25120,1,17.95,2.56,0.0,0.0,0.0,15.38,0,0,0,0,0,1
25121,3,19.23,15.38,0.0,0.0,0.0,11.54,1,1,0,0,0,1
25122,2,11.3,3.77,0.0,1.88,0.0,3.77,0,1,0,1,0,0
25124,1,14.29,0.0,0.0,0.0,0.0,7.14,0,0,0,0,0,1
25125,2,12.42,0.0,0.0,3.11,0.0,12.42,0,0,0,1,0,1
25126,0,12.66,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25127,1,8.82,5.64,0.0,1.06,0.0,1.76,0,1,0,0,0,0
25129,1,8.33,0.0,0.0,0.0,0.0,16.67,0,0,0,0,0,1
25130,1,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25131,1,45.87,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25132,1,28.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25133,4,18.32,12.87,0.5,1.98,0.0,5.94,0,1,1,1,0,1
25136,2,15.47,0.0,0.0,3.87,0.0,7.74,0,0,0,1,0,1
25138,1,40.32,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25139,1,9.85,1.64,0.0,0.0,0.0,4.93,0,0,0,0,0,1
25141,0,16.53,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25142,1,21.34,3.05,0.0,0.0,0.0,3.05,1,0,0,0,0,0
25143,3,14.93,4.98,0.0,4.98,0.0,14.93,0,1,0,1,0,1
25145,1,8.55,8.55,0.0,0.0,0.0,0.0,0,1,0,0,0,0
25147,2,9.93,2.84,0.0,1.89,0.0,4.73,0,0,0,1,0,1
25148,0,13.59,1.94,0.0,0.0,0.0,3.88,0,0,0,0,0,0
25149,3,31.87,3.98,0.0,3.98,0.0,3.98,1,1,0,1,0,0
25150,1,6.9,0.0,0.0,0.0,0.0,10.34,0,0,0,0,0,1
25151,1,7.25,0.0,0.0,0.0,0.0,14.49,0,0,0,0,0,1
25152,3,32.89,6.58,0.0,0.0,0.0,6.58,1,1,0,0,0,1
25153,1,22.06,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25154,2,31.01,7.75,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25155,2,33.9,0.0,0.0,3.39,0.0,3.39,1,0,0,1,0,0
25156,6,23.56,6.98,0.87,5.24,0.87,6.98,1,1,1,1,1,1
25157,4,18.9,5.29,0.0,1.51,0.0,4.54,1,1,0,1,0,1
25159,4,17.57,6.69,0.0,2.51,0.84,9.21,0,1,0,1,1,1
25160,2,6.53,0.0,0.0,1.31,0.0,5.22,0,0,0,1,0,1
25161,1,40.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25162,2,9.39,0.0,0.0,9.39,0.0,4.69,0,0,0,1,0,1
25163,0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25164,2,20.69,6.9,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25166,1,22.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25170,0,12.81,2.85,0.0,0.71,0.0,4.27,0,0,0,0,0,0
25171,2,18.69,9.35,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25172,0,12.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25173,2,20.27,0.0,0.0,0.0,0.0,6.76,1,0,0,0,0,1
25174,1,12.15,0.0,0.0,0.0,0.0,8.1,0,0,0,0,0,1
25175,1,21.98,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25176,1,12.46,3.12,0.0,0.0,0.0,3.12,0,1,0,0,0,0
25177,1,20.83,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25178,0,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25179,1,32.79,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25180,2,43.1,0.0,0.0,0.0,0.0,8.62,1,0,0,0,0,1
25181,1,26.85,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25182,1,60.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25183,1,38.96,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25184,3,24.56,7.02,0.0,3.51,0.0,0.0,1,1,0,1,0,0
25185,0,14.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25186,1,9.47,2.84,0.0,1.89,0.0,1.89,0,0,0,1,0,0
25187,2,13.97,2.0,0.0,2.0,0.0,7.98,0,0,0,1,0,1
25188,1,6.78,0.0,0.0,1.36,0.0,2.71,0,0,0,1,0,0
25189,1,5.13,0.0,0.0,0.0,0.0,5.13,0,0,0,0,0,1
25190,2,15.22,7.61,0.0,1.27,0.0,4.44,0,1,0,1,0,0
25191,2,13.25,11.04,0.0,2.21,0.0,2.21,0,1,0,1,0,0
25192,0,17.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25193,1,15.86,2.73,0.0,1.64,0.0,4.37,0,0,0,1,0,0
25194,0,8.47,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25195,2,9.04,1.29,0.0,0.65,0.65,5.81,0,0,0,0,1,1
25196,1,7.98,2.9,0.0,2.18,0.0,2.9,0,0,0,1,0,0
25197,3,17.66,0.0,0.0,3.21,1.61,8.03,0,0,0,1,1,1
25198,2,11.17,1.4,0.0,1.4,0.0,5.59,0,0,0,1,0,1
25199,2,23.6,2.95,0.0,0.0,0.0,5.9,1,0,0,0,0,1
25200,3,13.54,6.77,0.0,3.01,0.0,4.51,0,1,0,1,0,1
25201,0,17.74,2.53,0.0,0.0,0.0,2.53,0,0,0,0,0,0
25202,1,10.03,0.0,0.0,0.0,0.0,6.69,0,0,0,0,0,1
25203,1,22.47,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25204,3,11.92,11.31,0.31,1.83,0.0,2.75,0,1,1,1,0,0
25207,2,6.53,0.0,0.0,1.63,0.0,8.16,0,0,0,1,0,1
25208,2,15.71,0.0,0.0,5.24,0.0,5.24,0,0,0,1,0,1
25209,1,16.67,0.0,0.0,0.0,0.0,8.33,0,0,0,0,0,1
25210,3,36.81,0.0,0.0,6.13,0.0,6.13,1,0,0,1,0,1
25211,1,11.49,0.0,0.0,0.0,0.0,11.49,0,0,0,0,0,1
25212,4,24.42,24.42,0.0,2.25,0.38,3.01,1,1,0,1,1,0
25213,1,13.23,2.65,0.0,0.0,0.0,5.29,0,0,0,0,0,1
25214,1,12.22,4.07,0.0,0.0,0.0,2.04,0,1,0,0,0,0
25215,1,32.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25216,1,7.6,0.0,0.0,0.0,0.0,7.6,0,0,0,0,0,1
25217,4,19.61,3.27,0.0,4.9,0.0,4.9,1,1,0,1,0,1
25218,2,41.92,5.99,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25219,2,12.5,3.12,0.0,1.56,0.0,3.12,0,1,0,1,0,0
25220,2,18.12,1.65,0.0,3.29,0.0,4.94,0,0,0,1,0,1
25221,0,15.62,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25222,3,14.22,3.09,0.0,3.09,0.62,4.33,0,1,0,1,1,0
25223,1,9.26,3.09,0.0,0.0,0.0,0.0,0,1,0,0,0,0
25224,1,3.62,1.21,0.0,1.21,0.0,8.45,0,0,0,0,0,1
25225,0,16.13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25226,3,28.71,4.78,0.0,0.0,0.0,4.78,1,1,0,0,0,1
25227,0,6.94,0.0,0.0,0.0,0.0,3.47,0,0,0,0,0,0
25228,2,14.8,2.69,0.27,2.96,0.0,2.69,0,0,1,1,0,0
25229,2,15.27,0.0,0.0,5.09,0.0,5.09,0,0,0,1,0,1
25230,1,10.79,7.7,0.0,1.23,0.0,2.16,0,1,0,0,0,0
25231,1,41.67,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25232,4,30.61,10.2,0.0,10.2,0.0,10.2,1,1,0,1,0,1
25233,0,14.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25234,0,17.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25235,1,9.29,0.0,0.0,0.0,0.0,6.19,0,0,0,0,0,1
25236,2,25.89,3.24,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25237,1,11.55,1.39,0.0,1.39,0.0,1.85,0,0,0,1,0,0
25238,0,6.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25239,1,10.81,0.0,0.0,0.0,0.0,5.41,0,0,0,0,0,1
25240,3,11.9,6.11,0.0,1.61,0.0,5.15,0,1,0,1,0,1
25241,2,14.6,7.3,0.0,0.0,0.0,7.3,0,1,0,0,0,1
25242,1,23.44,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25243,1,9.69,1.21,0.0,4.84,0.0,2.42,0,0,0,1,0,0
25244,0,11.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25245,1,10.73,2.48,0.0,0.83,0.0,4.95,0,0,0,0,0,1
25246,1,7.58,0.0,0.0,0.0,0.0,11.36,0,0,0,0,0,1
25247,0,12.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25248,3,11.41,3.8,1.9,0.0,0.0,5.7,0,1,1,0,0,1
25249,1,32.26,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25251,0,17.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25252,0,8.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25253,0,5.26,0.0,0.0,0.0,0.0,2.63,0,0,0,0,0,0
25254,2,10.61,4.95,0.0,2.12,0.0,4.24,0,1,0,1,0,0
25255,1,17.14,2.86,0.0,2.86,0.0,2.86,0,0,0,1,0,0
25256,0,10.12,0.0,0.0,0.0,0.0,3.37,0,0,0,0,0,0
25257,0,7.49,0.0,0.0,0.0,0.0,3.75,0,0,0,0,0,0
25258,3,11.06,5.75,0.0,1.77,0.44,2.65,0,1,0,1,1,0
25259,5,16.49,3.61,0.52,3.61,0.52,5.67,0,1,1,1,1,1
25261,1,12.5,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1
25262,0,14.99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25263,0,11.41,0.0,0.0,0.0,0.0,3.8,0,0,0,0,0,0
25264,1,12.05,0.0,0.0,0.0,0.0,24.1,0,0,0,0,0,1
25265,0,16.38,2.34,0.0,0.78,0.0,2.34,0,0,0,0,0,0
25266,1,32.79,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25267,2,14.71,0.0,0.0,2.94,0.0,7.35,0,0,0,1,0,1
25268,0,17.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25269,1,33.33,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25270,1,14.08,0.0,0.0,0.0,0.0,21.13,0,0,0,0,0,1
25271,4,19.81,5.66,0.0,3.4,0.57,2.83,1,1,0,1,1,0
25273,1,10.05,0.0,0.0,0.0,0.0,10.05,0,0,0,0,0,1
25274,0,11.8,0.0,0.0,0.0,0.0,2.95,0,0,0,0,0,0
25275,2,16.22,5.41,0.0,0.0,0.0,10.81,0,1,0,0,0,1
25276,1,18.07,6.02,0.0,0.0,0.0,0.0,0,1,0,0,0,0
25277,0,12.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25278,4,21.28,7.09,0.0,1.77,0.0,8.87,1,1,0,1,0,1
25279,2,25.21,8.4,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25280,3,26.14,6.54,0.0,0.0,0.0,13.07,1,1,0,0,0,1
25281,0,3.64,0.0,0.0,0.0,0.0,3.64,0,0,0,0,0,0
25283,2,33.33,16.67,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25284,1,7.51,1.88,0.0,2.22,0.0,2.9,0,0,0,1,0,0
25285,1,13.94,2.66,0.0,1.33,0.0,2.66,0,0,0,1,0,0
25286,0,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25287,2,11.69,2.23,0.0,2.23,0.0,6.12,0,0,0,1,0,1
25288,2,8.16,1.36,0.0,1.36,0.0,5.44,0,0,0,1,0,1
25289,1,28.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25290,1,10.42,0.0,0.0,0.0,0.0,10.42,0,0,0,0,0,1
25293,1,15.11,2.27,0.0,4.53,0.0,2.27,0,0,0,1,0,0
25295,0,12.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25296,1,8.86,2.53,0.0,1.27,0.0,3.8,0,0,0,1,0,0
25297,1,12.42,0.0,0.0,0.0,0.0,6.21,0,0,0,0,0,1
25298,0,15.87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
25299,1,36.36,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
25300,1,16.13,0.0,0.0,3.23,0.0,0.0,0,0,0,1,0,0
25301,1,12.85,3.5,0.0,1.17,0.0,1.17,0,1,0,0,0,0
25303,0,8.89,0.0,0.0,0.0,0.0,4.44,0,0,0,0,0,0
25304,2,8.11,1.4,0.28,3.36,0.0,3.08,0,0,1,1,0,0
25305,2,11.82,0.0,0.0,3.38,1.69,3.38,0,0,0,1,1,0
25306,2,32.52,8.13,0.0,0.0,0.0,0.0,1,1,0,0,0,0
25307,1,18.34,8.63,0.0,1.08,0.0,2.16,0,1,0,0,0,0
25308,1,6.48,4.32,0.0,0.0,0.0,2.16,0,1,0,0,0,0
25309,3,31.41,22.07,0.0,1.7,0.0,3.4,1,1,0,1,0,0
25310,2,9.8,9.8,0.0,0.0,0.0,39.22,0,1,0,0,0,1
