CODGEO,nb_assos,nb_environnement,nb_culture,nb_social,nb_sport,nb_sante,nb_auto,pop,densite_assos_1000hab,densite_environnement_1000hab,densite_culture_1000hab,densite_social_1000hab,densite_sport_1000hab
63456,6,0,2,1,1,0,0,336.0,17.86,0.0,5.95,2.98,2.98
63457,81,0,15,14,15,4,2,5242.0,15.45,0.0,2.86,2.67,2.86
63458,13,0,7,1,2,0,1,142.0,91.55,0.0,49.3,7.04,14.08
63459,5,1,1,2,1,0,0,514.0,9.73,1.95,1.95,3.89,1.95
63461,4,0,1,0,0,0,0,365.0,10.96,0.0,2.74,0.0,0.0
63462,2,0,2,0,1,0,0,268.0,7.46,0.0,7.46,0.0,3.73
63463,19,3,4,2,5,0,2,505.0,37.62,5.94,7.92,3.96,9.9
63464,6,0,1,1,2,0,0,341.0,17.6,0.0,2.93,2.93,5.87
63465,12,1,3,0,3,1,0,430.0,27.91,2.33,6.98,0.0,6.98
63466,7,0,2,0,0,0,0,190.0,36.84,0.0,10.53,0.0,0.0
63468,15,2,2,1,9,0,1,308.0,48.7,6.49,6.49,3.25,29.22
63469,24,4,6,1,4,1,1,710.0,33.8,5.63,8.45,1.41,5.63
63470,61,1,18,8,9,3,1,4740.0,12.87,0.21,3.8,1.69,1.9
63471,18,1,7,2,7,0,1,877.0,20.52,1.14,7.98,2.28,7.98
63472,11,0,2,0,0,1,0,646.0,17.03,0.0,3.1,0.0,0.0
63473,9,0,4,0,2,0,0,397.0,22.67,0.0,10.08,0.0,5.04
64001,7,0,0,0,0,0,0,189.0,37.04,0.0,0.0,0.0,0.0
64002,2,0,0,0,0,0,0,162.0,12.35,0.0,0.0,0.0,0.0
64003,2,0,0,0,0,0,0,209.0,9.57,0.0,0.0,0.0,0.0
64004,2,0,0,0,0,0,0,109.0,18.35,0.0,0.0,0.0,0.0
64005,9,0,0,3,1,2,1,529.0,17.01,0.0,0.0,5.67,1.89
64006,27,0,6,3,7,0,0,457.0,59.08,0.0,13.13,6.56,15.32
64008,5,0,0,0,1,0,0,263.0,19.01,0.0,0.0,0.0,3.8
64009,18,2,3,3,2,1,0,2049.0,8.78,0.98,1.46,1.46,0.98
64010,14,0,3,0,0,0,0,687.0,20.38,0.0,4.37,0.0,0.0
64011,4,0,0,0,0,0,0,114.0,35.09,0.0,0.0,0.0,0.0
64012,2,0,0,0,1,0,0,131.0,15.27,0.0,0.0,0.0,7.63
64013,3,0,0,0,0,1,0,169.0,17.75,0.0,0.0,0.0,0.0
64014,14,1,1,1,2,1,2,667.0,20.99,1.5,1.5,1.5,3.0
64015,15,0,2,0,2,1,0,208.0,72.12,0.0,9.62,0.0,9.62
64016,8,0,1,0,2,0,0,321.0,24.92,0.0,3.12,0.0,6.23
64017,4,0,1,0,0,1,0,320.0,12.5,0.0,3.12,0.0,0.0
64018,7,0,3,0,2,0,0,459.0,15.25,0.0,6.54,0.0,4.36
64019,4,0,2,0,1,0,0,230.0,17.39,0.0,8.7,0.0,4.35
64021,14,0,2,2,1,0,0,704.0,19.89,0.0,2.84,2.84,1.42
64022,4,0,0,0,0,0,0,140.0,28.57,0.0,0.0,0.0,0.0
64024,416,13,88,31,69,14,11,41153.0,10.11,0.32,2.14,0.75,1.68
64025,5,1,1,0,0,0,0,95.0,52.63,10.53,10.53,0.0,0.0
64026,3,0,1,0,2,0,0,377.0,7.96,0.0,2.65,0.0,5.31
64027,1,0,0,0,0,0,0,183.0,5.46,0.0,0.0,0.0,0.0
64028,5,0,1,0,2,0,0,128.0,39.06,0.0,7.81,0.0,15.62
64029,21,1,6,3,6,1,0,659.0,31.87,1.52,9.1,4.55,9.1
64031,5,1,2,0,1,0,0,178.0,28.09,5.62,11.24,0.0,5.62
64032,4,0,1,0,1,0,0,182.0,21.98,0.0,5.49,0.0,5.49
64033,1,0,0,0,0,0,0,131.0,7.63,0.0,0.0,0.0,0.0
64034,2,0,1,0,1,0,0,322.0,6.21,0.0,3.11,0.0,3.11
64035,24,0,5,2,3,1,1,2344.0,10.24,0.0,2.13,0.85,1.28
64036,6,0,1,1,1,0,0,312.0,19.23,0.0,3.21,3.21,3.21
64037,12,0,2,0,0,0,0,1245.0,9.64,0.0,1.61,0.0,0.0
64038,33,2,10,3,5,0,0,3457.0,9.55,0.58,2.89,0.87,1.45
64039,4,1,0,0,0,0,0,246.0,16.26,4.07,0.0,0.0,0.0
64040,37,1,5,0,6,0,0,1071.0,34.55,0.93,4.67,0.0,5.6
64041,13,0,1,0,1,0,0,823.0,15.8,0.0,1.22,0.0,1.22
64042,8,0,1,0,2,0,0,700.0,11.43,0.0,1.43,0.0,2.86
64043,7,0,0,0,1,0,0,285.0,24.56,0.0,0.0,0.0,3.51
64044,3,0,0,0,0,0,0,79.0,37.97,0.0,0.0,0.0,0.0
64046,8,0,6,1,3,0,0,386.0,20.73,0.0,15.54,2.59,7.77
64047,2,0,0,0,0,0,0,237.0,8.44,0.0,0.0,0.0,0.0
64048,3,0,1,0,0,0,0,136.0,22.06,0.0,7.35,0.0,0.0
64049,7,0,0,0,0,0,0,231.0,30.3,0.0,0.0,0.0,0.0
64051,5,0,2,1,0,0,0,425.0,11.76,0.0,4.71,2.35,0.0
64052,3,1,0,0,1,0,0,106.0,28.3,9.43,0.0,0.0,9.43
64053,2,0,1,0,0,0,0,200.0,10.0,0.0,5.0,0.0,0.0
64054,13,0,1,1,1,0,0,800.0,16.25,0.0,1.25,1.25,1.25
64056,6,0,0,0,2,1,1,137.0,43.8,0.0,0.0,0.0,14.6
64057,44,0,2,0,2,0,0,1829.0,24.06,0.0,1.09,0.0,1.09
64059,6,0,1,0,0,0,1,1093.0,5.49,0.0,0.91,0.0,0.0
64060,18,0,1,1,3,1,0,2005.0,8.98,0.0,0.5,0.5,1.5
64061,65,1,4,2,7,0,2,3440.0,18.9,0.29,1.16,0.58,2.03
64062,13,0,2,0,2,0,0,2248.0,5.78,0.0,0.89,0.0,0.89
64063,38,1,3,3,4,1,0,1048.0,36.26,0.95,2.86,2.86,3.82
64064,25,2,6,0,6,0,1,469.0,53.3,4.26,12.79,0.0,12.79
64065,39,1,8,3,5,3,0,4464.0,8.74,0.22,1.79,0.67,1.12
64066,3,0,1,0,1,0,0,339.0,8.85,0.0,2.95,0.0,2.95
64068,41,1,7,6,1,3,0,1999.0,20.51,0.5,3.5,3.0,0.5
64069,6,0,0,1,1,0,0,228.0,26.32,0.0,0.0,4.39,4.39
64070,3,0,0,0,1,0,1,336.0,8.93,0.0,0.0,0.0,2.98
64071,1,0,1,0,0,0,0,211.0,4.74,0.0,4.74,0.0,0.0
64072,6,0,1,1,0,0,0,652.0,9.2,0.0,1.53,1.53,0.0
64073,4,0,0,0,0,1,0,265.0,15.09,0.0,0.0,0.0,0.0
64074,1,0,0,0,0,0,0,44.0,22.73,0.0,0.0,0.0,0.0
64075,4,0,0,0,1,0,0,165.0,24.24,0.0,0.0,0.0,6.06
64077,4,0,0,1,0,0,0,179.0,22.35,0.0,0.0,5.59,0.0
64078,4,0,0,0,0,0,0,221.0,18.1,0.0,0.0,0.0,0.0
64080,5,0,0,0,3,0,0,813.0,6.15,0.0,0.0,0.0,3.69
64081,8,0,2,0,0,0,0,236.0,33.9,0.0,8.47,0.0,0.0
64082,6,2,1,0,0,0,0,142.0,42.25,14.08,7.04,0.0,0.0
64084,8,0,1,0,0,0,0,138.0,57.97,0.0,7.25,0.0,0.0
64085,7,0,1,1,0,0,0,104.0,67.31,0.0,9.62,9.62,0.0
64086,13,1,2,1,1,2,0,1130.0,11.5,0.88,1.77,0.88,0.88
64087,13,0,1,1,0,0,0,870.0,14.94,0.0,1.15,1.15,0.0
64088,7,0,2,0,1,0,0,308.0,22.73,0.0,6.49,0.0,3.25
64089,2,0,0,0,0,0,0,135.0,14.81,0.0,0.0,0.0,0.0
64090,3,0,0,0,0,0,0,119.0,25.21,0.0,0.0,0.0,0.0
64092,8,0,2,1,0,0,0,351.0,22.79,0.0,5.7,2.85,0.0
64093,4,0,2,0,0,0,0,635.0,6.3,0.0,3.15,0.0,0.0
64094,34,0,7,8,5,0,1,1861.0,18.27,0.0,3.76,4.3,2.69
64095,12,0,2,2,2,0,0,589.0,20.37,0.0,3.4,3.4,3.4
64096,1,0,0,0,0,0,0,183.0,5.46,0.0,0.0,0.0,0.0
64097,11,0,0,0,1,0,0,624.0,17.63,0.0,0.0,0.0,1.6
64098,2,0,0,0,0,0,0,66.0,30.3,0.0,0.0,0.0,0.0
64099,4,0,0,0,0,1,0,97.0,41.24,0.0,0.0,0.0,0.0
64100,30,1,4,3,1,2,0,3301.0,9.09,0.3,1.21,0.91,0.3
64101,14,0,5,0,2,0,1,581.0,24.1,0.0,8.61,0.0,3.44
64102,722,20,186,67,78,40,7,52749.0,13.69,0.38,3.53,1.27,1.48
64103,6,0,0,0,0,1,0,207.0,28.99,0.0,0.0,0.0,0.0
64104,27,2,2,0,4,2,0,583.0,46.31,3.43,3.43,0.0,6.86
64105,9,0,3,1,0,0,0,266.0,33.83,0.0,11.28,3.76,0.0
64106,6,0,2,0,1,0,0,509.0,11.79,0.0,3.93,0.0,1.96
64107,1,0,0,0,0,0,0,71.0,14.08,0.0,0.0,0.0,0.0
64109,10,1,1,0,1,0,1,1961.0,5.1,0.51,0.51,0.0,0.51
64110,5,0,1,1,0,0,0,224.0,22.32,0.0,4.46,4.46,0.0
64111,3,1,1,0,1,0,0,108.0,27.78,9.26,9.26,0.0,9.26
64112,9,0,1,0,0,0,0,418.0,21.53,0.0,2.39,0.0,0.0
64113,5,0,2,0,0,0,0,117.0,42.74,0.0,17.09,0.0,0.0
64114,10,0,0,1,1,1,1,587.0,17.04,0.0,0.0,1.7,1.7
64116,1,0,0,0,0,0,0,246.0,4.07,0.0,0.0,0.0,0.0
64117,2,0,0,0,0,0,0,146.0,13.7,0.0,0.0,0.0,0.0
64119,11,0,0,0,1,0,0,674.0,16.32,0.0,0.0,0.0,1.48
64120,4,0,0,0,0,1,0,538.0,7.43,0.0,0.0,0.0,0.0
64121,4,0,1,0,1,0,0,193.0,20.73,0.0,5.18,0.0,5.18
64122,693,7,129,58,103,30,15,25764.0,26.9,0.27,5.01,2.25,4.0
64123,32,0,6,2,4,1,0,1347.0,23.76,0.0,4.45,1.48,2.97
64124,16,0,5,1,0,0,0,657.0,24.35,0.0,7.61,1.52,0.0
64125,88,4,14,4,14,5,4,7449.0,11.81,0.54,1.88,0.54,1.88
64126,14,0,1,1,3,1,1,1109.0,12.62,0.0,0.9,0.9,2.71
64127,5,1,0,0,0,0,0,383.0,13.05,2.61,0.0,0.0,0.0
64129,169,2,20,8,8,2,2,13866.0,12.19,0.14,1.44,0.58,0.58
64130,14,0,6,1,4,0,1,1217.0,11.5,0.0,4.93,0.82,3.29
64131,8,0,0,0,1,0,0,611.0,13.09,0.0,0.0,0.0,1.64
64132,75,0,10,4,4,1,1,4548.0,16.49,0.0,2.2,0.88,0.88
64134,9,1,4,1,1,1,0,367.0,24.52,2.72,10.9,2.72,2.72
64135,7,0,1,0,2,0,0,827.0,8.46,0.0,1.21,0.0,2.42
64136,8,0,1,1,2,0,0,121.0,66.12,0.0,8.26,8.26,16.53
64137,3,0,0,0,0,0,0,672.0,4.46,0.0,0.0,0.0,0.0
64139,19,0,1,1,2,0,2,973.0,19.53,0.0,1.03,1.03,2.06
64140,106,4,22,13,16,6,2,8809.0,12.03,0.45,2.5,1.48,1.82
64141,7,0,2,1,2,0,0,387.0,18.09,0.0,5.17,2.58,5.17
64142,12,0,0,0,1,0,0,833.0,14.41,0.0,0.0,0.0,1.2
64143,1,0,1,0,1,0,0,158.0,6.33,0.0,6.33,0.0,6.33
64144,5,0,0,0,0,1,0,162.0,30.86,0.0,0.0,0.0,0.0
64146,5,0,0,0,1,0,0,336.0,14.88,0.0,0.0,0.0,2.98
64147,25,2,10,0,6,2,1,2876.0,8.69,0.7,3.48,0.0,2.09
64148,11,0,0,0,1,0,0,854.0,12.88,0.0,0.0,0.0,1.17
64149,6,0,0,0,0,0,0,237.0,25.32,0.0,0.0,0.0,0.0
64150,3,0,1,0,2,0,0,132.0,22.73,0.0,7.58,0.0,15.15
64151,2,0,0,0,0,0,0,99.0,20.2,0.0,0.0,0.0,0.0
64152,20,0,3,1,3,0,0,1964.0,10.18,0.0,1.53,0.51,1.53
64153,3,0,1,0,0,0,0,76.0,39.47,0.0,13.16,0.0,0.0
64154,2,0,0,0,0,0,0,209.0,9.57,0.0,0.0,0.0,0.0
64155,2,0,0,0,0,1,0,106.0,18.87,0.0,0.0,0.0,0.0
64156,10,1,0,1,0,0,0,476.0,21.01,2.1,0.0,2.1,0.0
64157,3,1,0,0,0,0,0,997.0,3.01,1.0,0.0,0.0,0.0
64158,4,0,0,0,0,0,0,170.0,23.53,0.0,0.0,0.0,0.0
64159,6,0,1,0,0,1,0,111.0,54.05,0.0,9.01,0.0,0.0
64160,73,5,13,5,9,5,2,6669.0,10.95,0.75,1.95,0.75,1.35
64161,15,0,3,0,1,0,0,1013.0,14.81,0.0,2.96,0.0,0.99
64162,4,0,1,1,2,0,0,103.0,38.83,0.0,9.71,9.71,19.42
64165,10,0,2,1,5,0,0,297.0,33.67,0.0,6.73,3.37,16.84
64167,4,0,0,0,0,1,0,217.0,18.43,0.0,0.0,0.0,0.0
64168,17,0,2,1,2,1,0,660.0,25.76,0.0,3.03,1.52,3.03
64170,3,0,0,0,0,0,0,200.0,15.0,0.0,0.0,0.0,0.0
64171,2,0,0,0,0,0,0,269.0,7.43,0.0,0.0,0.0,0.0
64172,7,0,0,1,0,0,0,302.0,23.18,0.0,0.0,3.31,0.0
64173,2,0,0,0,0,0,0,163.0,12.27,0.0,0.0,0.0,0.0
64174,1,0,0,0,0,0,0,50.0,20.0,0.0,0.0,0.0,0.0
64175,1,0,0,0,0,0,0,145.0,6.9,0.0,0.0,0.0,0.0
64176,2,0,0,0,0,0,0,156.0,12.82,0.0,0.0,0.0,0.0
64177,21,0,1,0,4,1,0,642.0,32.71,0.0,1.56,0.0,6.23
64178,4,0,1,0,0,0,0,458.0,8.73,0.0,2.18,0.0,0.0
64179,2,0,0,0,1,0,0,135.0,14.81,0.0,0.0,0.0,7.41
64180,4,0,1,0,1,0,0,210.0,19.05,0.0,4.76,0.0,4.76
64183,7,0,1,0,0,1,0,665.0,10.53,0.0,1.5,0.0,0.0
64184,5,0,0,0,1,0,1,625.0,8.0,0.0,0.0,0.0,1.6
64185,5,0,1,0,0,0,0,59.0,84.75,0.0,16.95,0.0,0.0
64186,5,0,2,0,0,0,0,221.0,22.62,0.0,9.05,0.0,0.0
64187,3,1,0,0,0,0,0,248.0,12.1,4.03,0.0,0.0,0.0
64188,14,0,2,1,1,0,2,1057.0,13.25,0.0,1.89,0.95,0.95
64189,132,3,27,14,15,0,2,6033.0,21.88,0.5,4.48,2.32,2.49
64190,4,0,0,1,1,1,0,240.0,16.67,0.0,0.0,4.17,4.17
64191,39,0,3,1,3,0,0,2163.0,18.03,0.0,1.39,0.46,1.39
64192,6,0,0,0,0,0,0,110.0,54.55,0.0,0.0,0.0,0.0
64193,4,0,0,0,0,0,0,96.0,41.67,0.0,0.0,0.0,0.0
64194,9,0,0,1,1,0,0,379.0,23.75,0.0,0.0,2.64,2.64
64195,1,0,0,0,1,0,0,91.0,10.99,0.0,0.0,0.0,10.99
64196,4,0,0,0,0,0,0,120.0,33.33,0.0,0.0,0.0,0.0
64198,20,1,1,1,2,0,0,1771.0,11.29,0.56,0.56,0.56,1.13
64199,10,0,0,0,0,0,0,141.0,70.92,0.0,0.0,0.0,0.0
64200,2,0,0,0,0,1,0,181.0,11.05,0.0,0.0,0.0,0.0
64201,3,0,1,0,2,0,0,229.0,13.1,0.0,4.37,0.0,8.73
64202,9,0,3,2,2,0,0,468.0,19.23,0.0,6.41,4.27,4.27
64203,9,0,1,0,0,0,0,324.0,27.78,0.0,3.09,0.0,0.0
64204,8,1,0,0,2,0,0,190.0,42.11,5.26,0.0,0.0,10.53
64205,9,1,1,0,0,1,0,237.0,37.97,4.22,4.22,0.0,0.0
64206,1,0,0,0,0,0,0,121.0,8.26,0.0,0.0,0.0,0.0
64207,9,0,1,1,3,0,1,429.0,20.98,0.0,2.33,2.33,6.99
64208,8,1,0,0,2,0,0,433.0,18.48,2.31,0.0,0.0,4.62
64209,4,0,0,0,1,0,0,431.0,9.28,0.0,0.0,0.0,2.32
64210,3,0,0,1,0,0,0,143.0,20.98,0.0,0.0,6.99,0.0
64211,5,0,0,0,0,0,0,372.0,13.44,0.0,0.0,0.0,0.0
64212,7,0,0,0,2,0,0,149.0,46.98,0.0,0.0,0.0,13.42
64213,41,1,10,0,8,1,2,2032.0,20.18,0.49,4.92,0.0,3.94
64214,3,0,0,0,1,0,1,495.0,6.06,0.0,0.0,0.0,2.02
64215,3,0,0,1,0,0,0,107.0,28.04,0.0,0.0,9.35,0.0
64216,12,0,0,0,1,0,1,1195.0,10.04,0.0,0.0,0.0,0.84
64217,6,0,1,1,0,0,0,534.0,11.24,0.0,1.87,1.87,0.0
64218,11,0,1,0,2,0,0,313.0,35.14,0.0,3.19,0.0,6.39
64219,2,0,0,0,0,0,0,260.0,7.69,0.0,0.0,0.0,0.0
64220,8,0,1,1,0,1,0,492.0,16.26,0.0,2.03,2.03,0.0
64221,10,0,0,0,3,0,0,156.0,64.1,0.0,0.0,0.0,19.23
64222,4,0,1,0,0,0,0,74.0,54.05,0.0,13.51,0.0,0.0
64223,7,1,2,0,1,0,0,52.0,134.62,19.23,38.46,0.0,19.23
64224,10,1,1,1,3,0,0,626.0,15.97,1.6,1.6,1.6,4.79
64226,5,0,0,0,0,0,0,194.0,25.77,0.0,0.0,0.0,0.0
64227,10,0,0,0,1,0,0,667.0,14.99,0.0,0.0,0.0,1.5
64228,3,0,1,0,1,0,0,278.0,10.79,0.0,3.6,0.0,3.6
64229,7,0,1,1,1,2,0,128.0,54.69,0.0,7.81,7.81,7.81
64230,79,1,3,3,7,3,0,5622.0,14.05,0.18,0.53,0.53,1.25
64231,6,0,1,0,0,0,1,472.0,12.71,0.0,2.12,0.0,0.0
64232,3,0,0,0,1,0,0,219.0,13.7,0.0,0.0,0.0,4.57
64233,28,0,2,1,3,0,0,1341.0,20.88,0.0,1.49,0.75,2.24
64234,7,0,0,0,0,1,0,264.0,26.52,0.0,0.0,0.0,0.0
64236,4,0,1,0,0,0,0,54.0,74.07,0.0,18.52,0.0,0.0
64237,95,4,9,2,9,0,0,3609.0,26.32,1.11,2.49,0.55,2.49
64238,16,0,1,0,1,0,0,2066.0,7.74,0.0,0.48,0.0,0.48
64239,1,0,0,0,0,0,0,139.0,7.19,0.0,0.0,0.0,0.0
64241,4,0,0,1,1,0,0,485.0,8.25,0.0,0.0,2.06,2.06
64242,1,0,0,0,0,0,0,76.0,13.16,0.0,0.0,0.0,0.0
64245,11,0,0,0,3,0,1,545.0,20.18,0.0,0.0,0.0,5.5
64247,8,0,3,1,4,0,3,474.0,16.88,0.0,6.33,2.11,8.44
64249,58,2,16,2,9,4,1,1323.0,43.84,1.51,12.09,1.51,6.8
64250,11,0,1,2,1,0,0,1033.0,10.65,0.0,0.97,1.94,0.97
64251,3,0,0,0,0,0,0,224.0,13.39,0.0,0.0,0.0,0.0
64252,14,0,1,0,5,0,0,887.0,15.78,0.0,1.13,0.0,5.64
64253,11,0,0,0,2,0,0,417.0,26.38,0.0,0.0,0.0,4.8
64254,7,1,0,0,2,0,0,573.0,12.22,1.75,0.0,0.0,3.49
64255,8,1,1,0,3,0,0,621.0,12.88,1.61,1.61,0.0,4.83
64256,87,1,20,6,12,3,4,7577.0,11.48,0.13,2.64,0.79,1.58
64257,4,0,0,0,1,0,0,333.0,12.01,0.0,0.0,0.0,3.0
64258,2,0,0,0,1,0,0,84.0,23.81,0.0,0.0,0.0,11.9
64259,11,0,3,2,2,0,0,749.0,14.69,0.0,4.01,2.67,2.67
64260,107,2,29,11,20,2,0,17796.0,6.01,0.11,1.63,0.62,1.12
64261,7,0,0,0,1,0,1,389.0,17.99,0.0,0.0,0.0,2.57
64262,5,0,0,0,0,0,0,275.0,18.18,0.0,0.0,0.0,0.0
64265,1,0,0,0,0,0,0,99.0,10.1,0.0,0.0,0.0,0.0
64266,7,0,1,0,1,0,0,230.0,30.43,0.0,4.35,0.0,4.35
64267,2,0,0,0,0,0,0,73.0,27.4,0.0,0.0,0.0,0.0
64268,3,0,0,0,0,0,0,276.0,10.87,0.0,0.0,0.0,0.0
64270,13,0,2,1,2,0,1,973.0,13.36,0.0,2.06,1.03,2.06
64271,1,0,0,0,0,0,0,539.0,1.86,0.0,0.0,0.0,0.0
64273,6,0,1,0,0,0,0,913.0,6.57,0.0,1.1,0.0,0.0
64274,5,2,0,0,1,0,0,369.0,13.55,5.42,0.0,0.0,2.71
64275,5,0,0,1,1,0,0,675.0,7.41,0.0,0.0,1.48,1.48
64276,7,0,2,0,2,0,0,239.0,29.29,0.0,8.37,0.0,8.37
64277,5,0,1,0,0,0,0,536.0,9.33,0.0,1.87,0.0,0.0
64279,17,1,3,1,1,0,0,2164.0,7.86,0.46,1.39,0.46,0.46
64280,5,0,1,1,0,0,0,438.0,11.42,0.0,2.28,2.28,0.0
64281,9,0,1,2,1,0,0,148.0,60.81,0.0,6.76,13.51,6.76
64282,6,0,2,1,2,0,1,1247.0,4.81,0.0,1.6,0.8,1.6
64283,3,0,0,0,0,1,0,206.0,14.56,0.0,0.0,0.0,0.0
64284,126,0,7,6,5,2,0,7064.0,17.84,0.0,0.99,0.85,0.71
64285,1,0,0,0,0,0,0,202.0,4.95,0.0,0.0,0.0,0.0
64286,4,0,2,0,1,0,0,433.0,9.24,0.0,4.62,0.0,2.31
64287,14,0,2,0,2,0,0,138.0,101.45,0.0,14.49,0.0,14.49
64288,5,0,1,0,0,0,0,576.0,8.68,0.0,1.74,0.0,0.0
64290,2,0,0,0,0,0,0,596.0,3.36,0.0,0.0,0.0,0.0
64291,10,0,1,0,0,0,0,320.0,31.25,0.0,3.12,0.0,0.0
64294,5,0,0,0,0,0,0,149.0,33.56,0.0,0.0,0.0,0.0
64296,1,0,0,0,0,0,0,146.0,6.85,0.0,0.0,0.0,0.0
64298,2,0,0,0,0,0,0,125.0,16.0,0.0,0.0,0.0,0.0
64299,3,0,1,0,0,1,0,178.0,16.85,0.0,5.62,0.0,0.0
64300,28,1,1,2,4,0,0,1035.0,27.05,0.97,0.97,1.93,3.86
64301,19,0,3,1,2,0,0,1131.0,16.8,0.0,2.65,0.88,1.77
64302,4,0,0,0,0,0,0,462.0,8.66,0.0,0.0,0.0,0.0
64303,8,0,0,0,1,0,1,156.0,51.28,0.0,0.0,0.0,6.41
64304,19,0,4,2,2,1,0,2681.0,7.09,0.0,1.49,0.75,0.75
64305,9,0,2,0,1,0,0,526.0,17.11,0.0,3.8,0.0,1.9
64306,5,1,0,1,0,1,0,703.0,7.11,1.42,0.0,1.42,0.0
64307,3,0,0,0,1,0,0,202.0,14.85,0.0,0.0,0.0,4.95
64308,10,0,1,0,4,0,0,257.0,38.91,0.0,3.89,0.0,15.56
64309,6,0,1,0,0,0,0,208.0,28.85,0.0,4.81,0.0,0.0
64310,11,1,2,0,1,0,0,487.0,22.59,2.05,4.11,0.0,2.05
64311,6,0,1,1,1,0,0,148.0,40.54,0.0,6.76,6.76,6.76
64312,4,0,1,0,2,0,0,304.0,13.16,0.0,3.29,0.0,6.58
64313,5,0,1,1,0,0,0,278.0,17.99,0.0,3.6,3.6,0.0
64314,5,0,2,1,1,0,0,445.0,11.24,0.0,4.49,2.25,2.25
64315,13,0,5,1,3,0,1,1061.0,12.25,0.0,4.71,0.94,2.83
64316,10,0,0,0,1,1,0,192.0,52.08,0.0,0.0,0.0,5.21
64317,14,1,4,1,3,1,0,2129.0,6.58,0.47,1.88,0.47,1.41
64318,5,0,2,0,0,0,0,189.0,26.46,0.0,10.58,0.0,0.0
64319,3,0,1,0,1,0,0,183.0,16.39,0.0,5.46,0.0,5.46
64320,16,0,6,1,5,0,1,1180.0,13.56,0.0,5.08,0.85,4.24
64321,6,0,2,1,0,0,0,246.0,24.39,0.0,8.13,4.07,0.0
64322,1,0,0,0,0,0,0,339.0,2.95,0.0,0.0,0.0,0.0
64323,2,0,0,0,0,0,0,113.0,17.7,0.0,0.0,0.0,0.0
64324,12,0,1,3,2,3,0,1741.0,6.89,0.0,0.57,1.72,1.15
64326,5,0,0,0,0,0,0,123.0,40.65,0.0,0.0,0.0,0.0
64327,3,0,1,0,0,0,0,173.0,17.34,0.0,5.78,0.0,0.0
64328,26,0,6,2,4,1,0,1027.0,25.32,0.0,5.84,1.95,3.89
64330,8,2,0,2,2,0,0,237.0,33.76,8.44,0.0,8.44,8.44
64331,15,0,2,1,4,0,0,770.0,19.48,0.0,2.6,1.3,5.19
64332,2,0,0,0,0,0,0,168.0,11.9,0.0,0.0,0.0,0.0
64334,6,0,0,0,0,0,0,213.0,28.17,0.0,0.0,0.0,0.0
64335,126,2,14,3,21,1,3,9524.0,13.23,0.21,1.47,0.31,2.2
64336,12,0,4,1,1,0,0,171.0,70.18,0.0,23.39,5.85,5.85
64337,1,0,0,0,0,0,0,152.0,6.58,0.0,0.0,0.0,0.0
64338,2,0,0,1,0,1,0,189.0,10.58,0.0,0.0,5.29,0.0
64339,12,0,1,1,1,0,0,803.0,14.94,0.0,1.25,1.25,1.25
64340,3,0,1,0,0,0,0,85.0,35.29,0.0,11.76,0.0,0.0
64341,5,0,1,0,2,0,0,138.0,36.23,0.0,7.25,0.0,14.49
64342,13,0,3,1,4,0,2,197.0,65.99,0.0,15.23,5.08,20.3
64343,2,0,1,0,0,0,0,723.0,2.77,0.0,1.38,0.0,0.0
64344,3,0,0,1,0,0,0,370.0,8.11,0.0,0.0,2.7,0.0
64345,4,0,1,0,2,1,0,197.0,20.3,0.0,5.08,0.0,10.15
64346,1,0,0,0,0,0,0,208.0,4.81,0.0,0.0,0.0,0.0
64347,4,0,1,0,3,0,0,218.0,18.35,0.0,4.59,0.0,13.76
64348,118,3,19,3,17,3,1,13915.0,8.48,0.22,1.37,0.22,1.22
64349,6,0,0,0,2,0,0,496.0,12.1,0.0,0.0,0.0,4.03
64350,4,1,1,0,1,0,1,856.0,4.67,1.17,1.17,0.0,1.17
64351,5,0,1,0,1,0,0,137.0,36.5,0.0,7.3,0.0,7.3
64352,1,0,0,0,0,0,0,408.0,2.45,0.0,0.0,0.0,0.0
64353,5,0,1,0,2,0,0,1063.0,4.7,0.0,0.94,0.0,1.88
64358,2,0,0,0,0,0,0,257.0,7.78,0.0,0.0,0.0,0.0
64359,4,0,2,0,1,0,0,924.0,4.33,0.0,2.16,0.0,1.08
64362,9,1,2,1,1,0,0,414.0,21.74,2.42,4.83,2.42,2.42
64363,1,0,1,0,1,0,0,323.0,3.1,0.0,3.1,0.0,3.1
64364,7,0,3,1,0,0,0,598.0,11.71,0.0,5.02,1.67,0.0
64365,4,0,0,0,1,0,0,432.0,9.26,0.0,0.0,0.0,2.31
64366,2,0,0,0,0,0,0,116.0,17.24,0.0,0.0,0.0,0.0
64367,10,0,2,0,5,0,0,884.0,11.31,0.0,2.26,0.0,5.66
64368,1,0,0,0,0,0,0,261.0,3.83,0.0,0.0,0.0,0.0
64369,3,0,0,1,0,0,0,241.0,12.45,0.0,0.0,4.15,0.0
64370,3,0,1,0,0,0,0,570.0,5.26,0.0,1.75,0.0,0.0
64371,59,0,11,4,12,4,2,2954.0,19.97,0.0,3.72,1.35,4.06
64372,1,0,0,0,0,0,0,88.0,11.36,0.0,0.0,0.0,0.0
64373,14,0,4,0,0,0,0,1818.0,7.7,0.0,2.2,0.0,0.0
64374,8,0,2,1,1,0,0,1172.0,6.83,0.0,1.71,0.85,0.85
